id.number,Species.name,Study,Latitude,Longitude,Temperature,Growth.rate
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Conte et al. (1998),-36.3,174.81,24,0.927430928
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Conte et al. (1998),-36.3,174.81,27,0.736122306
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Conte et al. (1998),-36.3,174.81,27,0.905250218
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Rhodes et al. (1995),-36.3,174.81,5,0
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Rhodes et al. (1995),-36.3,174.81,10,0.580857337
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Rhodes et al. (1995),-36.3,174.81,15,1.029323563
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Rhodes et al. (1995),-36.3,174.81,20,1.178350207
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Rhodes et al. (1995),-36.3,174.81,25,0.938521282
65,"Gephyrocapsa oceanica strain AB1, CAWPOT",Rhodes et al. (1995),-36.3,174.81,30,0
66,Gephyrocapsa oceanica var. typica strain A4725,Bollmann et al. (2010),25.74,-80.05,17.3,0.554517744
66,Gephyrocapsa oceanica var. typica strain A4725,Bollmann et al. (2010),25.74,-80.05,22.3,1.102104017
66,Gephyrocapsa oceanica var. typica strain A4725,Bollmann et al. (2010),25.74,-80.05,27,1.233801981
66,Gephyrocapsa oceanica var. typica strain A4725,Bollmann et al. (2010),25.74,-80.05,29,0.970406053
66,Gephyrocapsa oceanica var. typica strain A4725,Bollmann et al. (2010),25.74,-80.05,30,1.046652243
67,Gephyrocapsa oceanica var. typica strain A4727,Bollmann et al. (2010),25.69,-79.98,17.3,0.644626878
67,Gephyrocapsa oceanica var. typica strain A4727,Bollmann et al. (2010),25.69,-79.98,22.3,1.005063412
67,Gephyrocapsa oceanica var. typica strain A4727,Bollmann et al. (2010),25.69,-79.98,27,1.296185228
67,Gephyrocapsa oceanica var. typica strain A4727,Bollmann et al. (2010),25.69,-79.98,29,1.275390812
67,Gephyrocapsa oceanica var. typica strain A4727,Bollmann et al. (2010),25.69,-79.98,30,1.115966961
68,Gymnodinium aureolum,Nielsen & TÀnseth (1991),59.45,10.52,12.5,0.137243142
68,Gymnodinium aureolum,Nielsen & TÀnseth (1991),59.45,10.52,15,0.294587552
68,Gymnodinium aureolum,Nielsen & TÀnseth (1991),59.45,10.52,17.5,0.357663945
68,Gymnodinium aureolum,Nielsen & TÀnseth (1991),59.45,10.52,20,0.404797953
68,Gymnodinium aureolum,Nielsen & TÀnseth (1991),59.45,10.52,22.5,0.381230949
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,10,0
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,13,0.078325631
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,15,0.153185527
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,17,0.268941106
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,18,0.300825876
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,20,0.275179431
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,21.5,0.285576638
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,22.5,0.372220036
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,24,0.366674859
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,25.5,0.326472322
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,26.5,0.356970798
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,27.5,0.357663945
69,Gymnodinium catenatum,Bravo & Anderson (1994),42.43,-8.95,29,0
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,10,0
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,11.5,0.087
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,13,0.09
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,15,0.142
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,17,0.167
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,18,0.162
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,20,0.159
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,21,0.178
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,23,0.181
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,25,0.197
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,26,0.181
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,27.5,0.189
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,29,0.212
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,30,0.111
70,Gymnodinium catenatum strain GCCV-10,Band-Schmidt (2004),26.65,-111.8,32.5,0
71,Gymnodinium corollarium clone GCTV-B4,Sundstršm et al. (2009),58.88,20.32,0,0.257157604
71,Gymnodinium corollarium clone GCTV-B4,Sundstršm et al. (2009),58.88,20.32,2,0.291121816
71,Gymnodinium corollarium clone GCTV-B4,Sundstršm et al. (2009),58.88,20.32,4,0.326472322
71,Gymnodinium corollarium clone GCTV-B4,Sundstršm et al. (2009),58.88,20.32,6,0.311223084
71,Gymnodinium corollarium clone GCTV-B4,Sundstršm et al. (2009),58.88,20.32,8,0.097733752
71,Gymnodinium corollarium clone GCTV-B4,Sundstršm et al. (2009),58.88,20.32,10,0.069314718
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,15,0
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,15,0
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,16,0
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,16,0
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,20,0.614128402
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,20,0.448466226
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,21,0.499759117
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,21,0.510849472
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,24,0.749985249
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,24,0.697999211
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,24,0.712555302
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,24,0.686908856
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,27,0.741667483
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,27,0.800584994
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,28,0.855343621
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,28,0.641854289
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,30,0.372220036
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,30,0.280031461
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,31,0.578084749
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,31,0.571153277
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,32,0
72,Gymnodinium isolate 581 (probably G. simplex),Thomas (1966),9.81,-89.24,32,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,15,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,15,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,15,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,15,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,19,0.614821549
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,19,0.643240584
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,19,0.807516465
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,19,0.783949461
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,23,0.97595123
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,23,1.013381178
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,23,1.173498177
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,23,1.111808078
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,27,1.068832952
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,27,1.063980922
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,27,1.158248939
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,27,0.99813194
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,30,0.827617734
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,30,0.827617734
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,30,0.667500735
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,30,0.682056826
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,33,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,33,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,33,0
73,Gymnodinium isolate 582 (probably G. simplex),Thomas (1966),14.67,-96.98,33,0
74,Helicotheca tamesis,Chin (1965),24.49,118.11,10,0.040045104
74,Helicotheca tamesis,Chin (1965),24.49,118.11,15,0.495406684
74,Helicotheca tamesis,Chin (1965),24.49,118.11,20,0.692215974
74,Helicotheca tamesis,Chin (1965),24.49,118.11,25,0.9231657
74,Helicotheca tamesis,Chin (1965),24.49,118.11,30,0.527362823
75,Heterocapsa rotundata,Throndsen (1976),59.45,10.52,5,0.485203026
75,Heterocapsa rotundata,Throndsen (1976),59.45,10.52,10,0.970406053
75,Heterocapsa rotundata,Throndsen (1976),59.45,10.52,20,1.455609079
75,Heterocapsa rotundata,Throndsen (1976),59.45,10.52,25,0.758303016
75,Heterocapsa rotundata,Throndsen (1976),59.45,10.52,29,0.134470553
76,Heteromastix pyriformis,Throndsen (1976),69.66,18.98,8,0.698692358
76,Heteromastix pyriformis,Throndsen (1976),69.66,18.98,15,1.224791068
76,Heteromastix pyriformis,Throndsen (1976),69.66,18.98,22,1.305196141
76,Heteromastix pyriformis,Throndsen (1976),69.66,18.98,28,0.051986039
77,Heterosigma akashiwo,Ono (2000),34.5,134.58,10,0.356
77,Heterosigma akashiwo,Ono (2000),34.5,134.58,15,0.384
77,Heterosigma akashiwo,Ono (2000),34.5,134.58,20,0.55
77,Heterosigma akashiwo,Ono (2000),34.5,134.58,25,1.01
77,Heterosigma akashiwo,Ono (2000),34.5,134.58,30,0.74
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (1995),-14.88,-148.67,10,0.09
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (1995),-14.88,-148.67,15,0.36
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (1995),-14.88,-148.67,20,0.55
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (1995),-14.88,-148.67,25,0.69
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (1995),-14.88,-148.67,30,0.69
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (1995),-14.88,-148.67,35,0.02
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (2002),-14.88,-148.67,25,0.81
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (2002),-14.88,-148.67,27,0.97
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (2002),-14.88,-148.67,30,0.89
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (2002),-14.88,-148.67,33,0.68
78,"Isochrysis galbana clone T-ISO, NEPCC 601",Renaud et al. (2002),-14.88,-148.67,35,-0.04
79,"Isochrysis galbana strain CCMP1323, Iso.",Hobson (1974),54.09,-4.77,10,0.485203026
79,"Isochrysis galbana strain CCMP1323, Iso.",Hobson (1974),54.09,-4.77,15,0.901091335
79,"Isochrysis galbana strain CCMP1323, Iso.",Hobson (1974),54.09,-4.77,20,1.316979643
79,"Isochrysis galbana strain CCMP1323, Iso.",Hobson (1974),54.09,-4.77,25,0.831776617
80,Isochrysis sp. strain PS11,Renaud et al. (1995),-18.51,121.8,10,0.11
80,Isochrysis sp. strain PS11,Renaud et al. (1995),-18.51,121.8,15,0.27
80,Isochrysis sp. strain PS11,Renaud et al. (1995),-18.51,121.8,20,0.55
80,Isochrysis sp. strain PS11,Renaud et al. (1995),-18.51,121.8,25,0.4
80,Isochrysis sp. strain PS11,Renaud et al. (1995),-18.51,121.8,30,0.34
80,Isochrysis sp. strain PS11,Renaud et al. (1995),-18.51,121.8,35,0.13
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,13,0.041588831
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,17,0.124766493
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,19,0.151106085
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,21,0.196160652
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,23,0.180218267
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,25,0.21626192
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,27,0.160810146
81,Karenia brevis strain APA,McKay et al. (2006),29.71,-84.98,30,0.077632484
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,13,0.002079442
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,17,0.120607609
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,19,0.137936289
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,21,0.137936289
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,23,0.156651263
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,25,0.150412938
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,27,0.019408121
82,Karenia brevis strain MAN,McKay et al. (2006),27.01,-82.42,30,0
83,Karenia mikimotoi,Yamaguchi (1989),33.81,131.34,10,0.106051519
83,Karenia mikimotoi,Yamaguchi (1989),33.81,131.34,15,0.246067249
83,Karenia mikimotoi,Yamaguchi (1989),33.81,131.34,20,0.41311572
83,Karenia mikimotoi,Yamaguchi (1989),33.81,131.34,25,0.632150229
83,Karenia mikimotoi,Yamaguchi (1989),33.81,131.34,30,0.372913183
84,Karlodinium veneficum strain KT76E,Nielsen (1996),59.45,10.52,7,0.19
84,Karlodinium veneficum strain KT76E,Nielsen (1996),59.45,10.52,10,0.21
84,Karlodinium veneficum strain KT76E,Nielsen (1996),59.45,10.52,15,0.38
84,Karlodinium veneficum strain KT76E,Nielsen (1996),59.45,10.52,20,0.47
84,Karlodinium veneficum strain KT76E,Nielsen (1996),59.45,10.52,24,0.38
85,Klebsormidium strain UMACC 227,Teoh et al. (2004),-66.28,110.48,4,0.08
85,Klebsormidium strain UMACC 227,Teoh et al. (2004),-66.28,110.48,6,0.17
85,Klebsormidium strain UMACC 227,Teoh et al. (2004),-66.28,110.48,9,0.14
85,Klebsormidium strain UMACC 227,Teoh et al. (2004),-66.28,110.48,14,0.25
85,Klebsormidium strain UMACC 227,Teoh et al. (2004),-66.28,110.48,20,0.16
85,Klebsormidium strain UMACC 227,Teoh et al. (2004),-66.28,110.48,30,0.03
86,Koliella antarctica strain SAG 2030,Vona (2004),-74.83,164.5,5,0.12
86,Koliella antarctica strain SAG 2030,Vona (2004),-74.83,164.5,10,0.3
86,Koliella antarctica strain SAG 2030,Vona (2004),-74.83,164.5,15,0.3
86,Koliella antarctica strain SAG 2030,Vona (2004),-74.83,164.5,20,0
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,15.5,0.10327893
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,17.2,0.034657359
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,18.9,0.080405073
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,20.7,0.119221315
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,22.4,0.047134008
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,24,0.126845934
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,25.7,0.177445678
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,27.4,0.177445678
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,29,0.192001769
87,Leonella granifera strain GeoB*38,Meier et al. (2004),7.03,-48.23,30.3,0.169127912
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,16.4,0.050599744
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,18,0.118528168
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,19.7,0.237749483
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,21.4,0.293201257
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,23,0.313995673
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,24.7,0.352811915
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,26.5,0.374992625
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,28,0.396480187
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,29.4,0.374992625
88,Leonella granifera strain GeoB*39,Meier et al. (2004),8.71,-52.5,30.7,0.166355323
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,11,0
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,14,-0.138629436
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,17,0.34657359
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,21,0.901091335
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,28,1.524923797
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,31,0.901091335
89,Leptocylindrus danicus,Hulburt (1982),28.9,50.75,34,0
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,11,0
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,13,0.457477139
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,16,0.658489822
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,19,1.15062432
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,22,1.434814664
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,24,1.34470553
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,27,1.871497388
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,31,0.991200468
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,34,1.42095172
90,Men. 5 (Diatom),Hulburt (1982),32.3,-64.7,37,0
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,4,1.888826067
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,8,0.987734732
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,10,2.102315399
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,16,1.651769731
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,20,2.847448618
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,22,1.692665415
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,24.5,2.587518425
91,Micromonas pusilla,Throndsen (1976),59.45,10.52,28,0.485203026
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,0,0.223
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,2,0.42
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,4,0.467
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,6,0.553
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,8,0.53
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,10,0.498
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,12.5,0.246
92,Micromonas sp. strain CCMP2099,Lovejoy et al. (2007),76.28,-74.75,15,0
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,25,0.078
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,26,0.812
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,27,0.812
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,28,1.2
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,29,1.2
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,30,1.2
93,N-fixing unicellular cyanobacterium strain A 2.5,Falc—n (2005),12.31,-56.04,31,0.078
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,25,0.078
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,26,0.802
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,27,0.802
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,28,1.02
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,29,1.02
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,30,1.06
94,N-fixing unicellular cyanobacterium strain P-3,Falc—n (2005),22.76,-158.01,31,0.078
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,25,0.078
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,26,0.078
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,27,0.093
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,28,0.491
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,29,0.491
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,30,0.078
95,N-fixing unicellular cyanobacterium strain P-7,Falc—n (2005),22.76,-158.01,31,0.078
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,20,1.673257294
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,20,1.360647915
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,25,2.152221996
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,25,2.052408802
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,29,2.556326802
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,29,2.531373503
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,33,3.13441155
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,33,2.834971968
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,36,2.850914354
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,36,2.812791259
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,40,0
96,Nannochloris (possibly Stichococcus) sp.,Thomas (1966),14.67,-96.98,40,0
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,10,0
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,12,0.034
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,14,0.208
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,16,0.227
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,18,0.433
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,20,0.435
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,22,0.494
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,24,0.574
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,26,0.521
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,28,0.521
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,30,0.267
97,Neoceratium furca,Baek et al. (2008),35.15,139.35,32,0
98,Neoceratium furca,Nordli (1957),59.67,10.61,5,0
98,Neoceratium furca,Nordli (1957),59.67,10.61,10,0.045747714
98,Neoceratium furca,Nordli (1957),59.67,10.61,15,0.189922327
98,Neoceratium furca,Nordli (1957),59.67,10.61,20,0.2335906
98,Neoceratium furca,Nordli (1957),59.67,10.61,25,0.149026644
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,10,0
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,12,0.01
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,14,0.223
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,16,0.177
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,18,0.271
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,20,0.351
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,22,0.364
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,24,0.378
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,26,0.525
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,28,0.465
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,30,0.217
99,Neoceratium fusus,Baek et al. (2008),35.15,139.35,32,0
100,Neoceratium fusus,Nordli (1957),59.67,10.61,5,0
100,Neoceratium fusus,Nordli (1957),59.67,10.61,10,0.11298299
100,Neoceratium fusus,Nordli (1957),59.67,10.61,15,0.202398977
100,Neoceratium fusus,Nordli (1957),59.67,10.61,20,0.144174614
100,Neoceratium fusus,Nordli (1957),59.67,10.61,25,0.099120047
101,Neoceratium lineatum,Nordli (1957),59.67,10.61,5,0.025646446
101,Neoceratium lineatum,Nordli (1957),59.67,10.61,10,0.113676138
101,Neoceratium lineatum,Nordli (1957),59.67,10.61,15,0.149026644
101,Neoceratium lineatum,Nordli (1957),59.67,10.61,20,0.2335906
101,Neoceratium lineatum,Nordli (1957),59.67,10.61,25,0.190615475
102,Neoceratium tripos,Montressor & Tomas (1988),59.67,10.61,5,0.158730704
102,Neoceratium tripos,Montressor & Tomas (1988),59.67,10.61,10,0.168434765
102,Neoceratium tripos,Montressor & Tomas (1988),59.67,10.61,15,0.176059384
102,Neoceratium tripos,Montressor & Tomas (1988),59.67,10.61,20,0.195467505
102,Neoceratium tripos,Montressor & Tomas (1988),59.67,10.61,25,0.133084259
103,Nitzschia frigida,Suzuki & Takahashi (1995),74.65,-95.2,-1.8,0.368
103,Nitzschia frigida,Suzuki & Takahashi (1995),74.65,-95.2,0,0.316
103,Nitzschia frigida,Suzuki & Takahashi (1995),74.65,-95.2,2,0.421
