isolate_code,x,der
97,30.46694211,-0.0160772
97,30.566942110000003,-0.0162656
97,30.66694211,-0.0164558
97,30.766942110000002,-0.0166476
97,30.866942110000004,-0.0168412
97,30.96694211,-0.0170366
97,31.066942110000003,-0.0172338
97,31.16694211,-0.0174328
97,31.266942110000002,-0.0176335
97,31.366942110000004,-0.0178361
105,10.03534329,-0.00275146
105,10.13534329,-0.00276758
105,10.23534329,-0.00278375
105,10.33534329,-0.00279997
105,10.43534329,-0.00281625
105,10.53534329,-0.00283257
105,10.63534329,-0.00284896
105,10.73534329,-0.00286539
105,10.83534329,-0.00288188
105,10.93534329,-0.00289842
105,11.03534329,-0.00291501
105,11.13534329,-0.00293166
105,11.23534329,-0.00294836
105,11.33534329,-0.00296511
105,11.43534329,-0.00298192
105,11.53534329,-0.00299878
105,11.63534329,-0.0030157
105,11.73534329,-0.00303267
105,11.83534329,-0.00304969
105,11.93534329,-0.00306677
105,12.03534329,-0.0030839
105,12.13534329,-0.00310109
105,12.23534329,-0.00311833
105,12.33534329,-0.00313563
105,12.43534329,-0.00315298
105,12.53534329,-0.00317039
105,12.63534329,-0.00318786
105,12.73534329,-0.00320538
105,12.83534329,-0.00322295
105,12.93534329,-0.00324058
105,13.03534329,-0.00325827
105,13.13534329,-0.00327602
105,13.23534329,-0.00329381
105,13.33534329,-0.00331167
105,13.43534329,-0.00332958
105,13.53534329,-0.00334755
105,13.63534329,-0.00336558
105,13.73534329,-0.00338366
105,13.83534329,-0.00340181
105,13.93534329,-0.00342
105,14.03534329,-0.00343826
105,14.135343290000002,-0.00345657
105,14.23534329,-0.00347494
105,14.33534329,-0.00349337
105,14.43534329,-0.00351186
105,14.53534329,-0.00353041
105,14.635343290000002,-0.00354901
105,14.73534329,-0.0035676700000000002
105,14.83534329,-0.0035864
105,14.93534329,-0.00360518
105,15.03534329,-0.00362401
105,15.135343290000002,-0.00364291
105,15.23534329,-0.00366187
105,15.33534329,-0.00368089
105,15.43534329,-0.00369996
105,15.53534329,-0.0037191
105,15.635343290000002,-0.0037383
105,15.73534329,-0.00375755
105,15.83534329,-0.00377687
105,15.93534329,-0.00379625
105,16.03534329,-0.00381568
105,16.13534329,-0.00383518
105,16.23534329,-0.00385474
105,16.33534329,-0.00387436
105,16.43534329,-0.00389404
105,16.53534329,-0.00391378
105,16.63534329,-0.00393359
105,16.73534329,-0.00395345
105,16.83534329,-0.00397338
105,16.93534329,-0.00399337
105,17.03534329,-0.00401342
105,17.13534329,-0.00403353
105,17.23534329,-0.00405371
105,17.33534329,-0.00407395
105,17.43534329,-0.00409425
105,17.53534329,-0.00411461
105,17.63534329,-0.00413504
105,17.73534329,-0.00415553
105,17.83534329,-0.00417608
105,17.93534329,-0.0041967
105,18.03534329,-0.00421738
105,18.13534329,-0.00423813
105,18.235343290000003,-0.00425894
105,18.33534329,-0.00427981
105,18.43534329,-0.00430074
105,18.53534329,-0.00432175
105,18.63534329,-0.00434281
105,18.735343290000003,-0.00436394
105,18.83534329,-0.00438514
105,18.93534329,-0.0044064
105,19.03534329,-0.00442773
105,19.13534329,-0.00444912
105,19.235343290000003,-0.00447058
105,19.33534329,-0.0044921
105,19.43534329,-0.00451369
105,19.53534329,-0.00453534
105,19.63534329,-0.00455707
105,19.735343290000003,-0.00457885
105,19.83534329,-0.00460071
105,19.93534329,-0.00462263
105,20.03534329,-0.00464462
105,20.13534329,-0.00466668
105,20.235343290000003,-0.0046888
105,20.33534329,-0.00471099
105,20.43534329,-0.00473325
105,20.53534329,-0.00475557
105,20.63534329,-0.00477797
105,20.735343290000003,-0.00480043
105,20.83534329,-0.00482296
105,20.93534329,-0.00484556
105,21.03534329,-0.00486823
105,21.13534329,-0.00489096
105,21.235343290000003,-0.00491377
105,21.33534329,-0.00493664
105,21.43534329,-0.00495959
105,21.53534329,-0.0049826
105,21.63534329,-0.00500569
105,21.735343290000003,-0.00502884
105,21.83534329,-0.00505206
105,21.93534329,-0.00507536
105,22.03534329,-0.00509872
105,22.13534329,-0.00512216
105,22.235343290000003,-0.00514566
105,22.33534329,-0.00516924
105,22.43534329,-0.00519289
105,22.53534329,-0.00521661
105,22.63534329,-0.0052404
105,22.735343290000003,-0.00526426
105,22.83534329,-0.00528819
105,22.93534329,-0.0053122
105,23.03534329,-0.00533628
105,23.13534329,-0.00536043
105,23.235343290000003,-0.00538465
105,23.33534329,-0.00540895
105,23.43534329,-0.00543332
105,23.53534329,-0.00545776
105,23.63534329,-0.00548227
105,23.735343290000003,-0.00550686
105,23.83534329,-0.00553152
105,23.93534329,-0.00555626
105,24.03534329,-0.00558107
105,24.13534329,-0.00560596
105,24.235343290000003,-0.00563091
105,24.33534329,-0.00565595
105,24.43534329,-0.00568106
105,24.53534329,-0.00570624
105,24.63534329,-0.0057315
105,24.735343290000003,-0.00575683
105,24.83534329,-0.00578224
105,24.93534329,-0.00580773
105,25.03534329,-0.00583329
105,25.13534329,-0.00585893
105,25.235343290000003,-0.00588464
105,25.33534329,-0.00591043
105,25.43534329,-0.0059363
105,25.53534329,-0.00596224
105,25.63534329,-0.00598826
105,25.735343290000003,-0.00601436
105,25.83534329,-0.00604053
105,25.93534329,-0.00606679
105,26.03534329,-0.00609312
105,26.13534329,-0.00611953
105,26.23534329,-0.00614601
105,26.33534329,-0.00617258
105,26.435343290000002,-0.00619922
105,26.53534329,-0.00622595
105,26.63534329,-0.00625275
105,26.73534329,-0.00627963
105,26.83534329,-0.00630659
105,26.935343290000002,-0.00633363
105,27.03534329,-0.00636075
105,27.13534329,-0.00638795
105,27.23534329,-0.00641523
105,27.33534329,-0.00644259
105,27.435343290000002,-0.00647003
105,27.53534329,-0.00649755
105,27.63534329,-0.00652515
105,27.73534329,-0.00655284
105,27.83534329,-0.0065806
105,27.935343290000002,-0.00660845
105,28.03534329,-0.00663638
105,28.13534329,-0.00666439
105,28.23534329,-0.00669248
105,28.33534329,-0.00672065
105,28.435343290000002,-0.00674891
105,28.53534329,-0.00677725
105,28.63534329,-0.00680568
105,28.73534329,-0.00683418
105,28.83534329,-0.00686277
105,28.935343290000002,-0.00689145
105,29.03534329,-0.0069202
105,29.13534329,-0.00694904
105,29.235343290000003,-0.00697797
105,29.33534329,-0.00700698
105,29.435343290000002,-0.00703608
105,29.53534329,-0.00706525
105,29.63534329,-0.00709452
105,29.735343290000003,-0.00712387
105,29.83534329,-0.0071533
105,29.935343290000002,-0.00718283
105,30.03534329,-0.00721243
105,30.13534329,-0.00724213
105,30.235343290000003,-0.00727191
105,30.33534329,-0.00730177
105,30.435343290000002,-0.00733172
105,30.53534329,-0.00736176
105,30.63534329,-0.00739189
105,30.735343290000003,-0.00742211
105,30.83534329,-0.00745241
105,30.935343290000002,-0.0074828
105,31.03534329,-0.00751327
105,31.13534329,-0.00754384
105,31.235343290000003,-0.0075745
105,31.33534329,-0.00760524
105,31.435343290000002,-0.00763607
105,31.53534329,-0.00766699
105,31.63534329,-0.007698
105,31.735343290000003,-0.0077291
105,31.83534329,-0.00776029
105,31.935343290000002,-0.00779157
105,32.03534329,-0.00782294
105,32.13534329,-0.0078544
105,32.23534329,-0.00788596
105,32.33534329,-0.0079176
105,32.435343290000006,-0.00794933
105,32.53534329,-0.00798116
105,32.63534329,-0.00801307
105,32.73534329,-0.00804508
105,32.83534329,-0.00807718
105,32.935343290000006,-0.00810937
105,33.03534329,-0.00814166
105,33.13534329,-0.00817404
105,33.23534329,-0.00820651
105,33.33534329,-0.00823907
105,33.435343290000006,-0.00827173
105,33.53534329,-0.00830448
105,33.63534329,-0.00833732
105,33.73534329,-0.00837026
105,33.83534329,-0.00840329
105,33.935343290000006,-0.00843642
105,34.03534329,-0.00846964
105,34.13534329,-0.00850296
105,34.23534329,-0.00853637
105,34.33534329,-0.00856988
105,34.435343290000006,-0.00860348
105,34.53534329,-0.00863718
105,34.63534329,-0.00867098
105,34.73534329,-0.00870487
105,34.83534329,-0.00873886
105,34.935343290000006,-0.00877294
106,0.785643147,0.00206451
106,0.885643147,0.0020878
106,0.985643147,0.00211122
106,1.085643147,0.00213478
106,1.185643147,0.00215847
106,1.285643147,0.00218231
106,1.3856431470000001,0.00220627
106,1.4856431470000002,0.00223037
106,1.585643147,0.00225459
106,1.685643147,0.00227895
106,1.785643147,0.00230343
106,1.8856431470000001,0.00232803
106,1.9856431470000002,0.00235275
106,2.085643147,0.00237759
106,2.1856431470000004,0.00240255
106,2.285643147,0.00242762
106,2.385643147,0.0024528
106,2.485643147,0.00247808
106,2.585643147,0.00250348
106,2.6856431470000004,0.00252897
106,2.785643147,0.00255456
106,2.885643147,0.00258025
106,2.985643147,0.00260603
106,3.0856431470000003,0.0026319
106,3.1856431470000004,0.00265785
106,3.285643147,0.00268389
106,3.385643147,0.00271
106,3.485643147,0.00273619
106,3.5856431470000003,0.00276244
106,3.6856431470000004,0.00278876
106,3.785643147,0.00281514
106,3.885643147,0.00284158
106,3.985643147,0.00286806
106,4.085643147000001,0.0028946
106,4.185643147,0.00292117
106,4.285643147,0.00294778
106,4.385643147,0.00297443
106,4.485643147,0.00300109
106,4.585643147000001,0.00302778
106,4.685643147,0.00305448
106,4.785643147,0.00308119
106,4.885643147000001,0.0031079
106,4.985643147,0.00313461
106,5.085643147,0.00316131
106,5.185643147,0.00318799
106,5.285643147,0.00321464
106,5.385643147000001,0.00324126
106,5.485643147,0.00326784
106,5.585643147000001,0.00329438
106,5.685643147,0.00332086
106,5.785643147,0.00334728
106,5.885643147000001,0.00337363
106,5.985643147,0.0033999
106,6.085643147000001,0.00342608
106,6.185643147,0.00345217
106,6.285643147,0.00347815
106,6.385643147000001,0.00350402
106,6.485643147,0.00352976
106,6.585643147000001,0.00355537
106,6.685643147,0.00358084
106,6.785643147,0.00360615
106,6.885643147000001,0.00363129
106,6.985643147,0.00365626
106,7.085643147000001,0.00368105
106,7.185643147,0.00370563
106,7.285643147,0.00373
106,7.385643147000001,0.00375416
106,7.485643147,0.00377807
106,7.585643147000001,0.00380174
106,7.685643147,0.00382515
106,7.785643147,0.00384829
106,7.885643147000001,0.00387114
106,7.985643147,0.00389369
106,8.085643147,0.00391592
106,8.185643147,0.00393782
106,8.285643147,0.00395938
106,8.385643147,0.00398058
106,8.485643147000001,0.0040014
106,8.585643147,0.00402183
106,8.685643147,0.00404186
106,8.785643147,0.00406145
106,8.885643147,0.00408061
106,8.985643147000001,0.0040993
106,9.085643147,0.00411752
106,9.185643147,0.00413524
106,9.285643147,0.00415244
106,9.385643147,0.00416911
106,9.485643147000001,0.00418522
106,9.585643147,0.00420076
106,9.685643147,0.0042157
106,9.785643147,0.00423003
106,9.885643147,0.00424371
106,9.985643147000001,0.00425674
106,10.085643147,0.00426908
106,10.185643147,0.00428071
106,10.285643147,0.00429162
106,10.385643147000001,0.00430177
106,10.485643147000001,0.00431114
106,10.585643147,0.0043197
106,10.685643147,0.00432744
106,10.785643147,0.00433432
106,10.885643147000001,0.00434031
106,10.985643147000001,0.00434539
106,11.085643147,0.00434953
106,11.185643147,0.0043527
106,11.285643147,0.00435487
106,11.385643147000001,0.00435602
106,11.485643147000001,0.0043561
106,11.585643147,0.0043551
106,11.685643147,0.00435297
106,11.785643147,0.00434969
106,11.885643147000001,0.00434521
106,11.985643147000001,0.00433951
106,12.085643147,0.00433256
106,12.185643147,0.00432431
106,12.285643147,0.00431473
106,12.385643147000001,0.00430378
106,12.485643147000001,0.00429142
106,12.585643147,0.00427762
106,12.685643147,0.00426234
106,12.785643147,0.00424553
106,12.885643147000001,0.00422715
106,12.985643147000001,0.00420717
106,13.085643147,0.00418553
106,13.185643147,0.0041622
106,13.285643147,0.00413713
106,13.385643147000001,0.00411027
106,13.485643147000001,0.00408158
106,13.585643147,0.00405101
106,13.685643147,0.00401852
106,13.785643147,0.00398404
106,13.885643147000001,0.00394753
106,13.985643147000001,0.00390894
106,14.085643147,0.00386822
106,14.185643147,0.00382532
106,14.285643147,0.00378017
106,14.385643147000001,0.00373272
106,14.485643147000001,0.00368291
106,14.585643147,0.0036307
106,14.685643147,0.003576
106,14.785643147,0.00351878
106,14.885643147000001,0.00345896
106,14.985643147000001,0.00339648
106,15.085643147,0.00333128
106,15.185643147,0.00326329
106,15.285643147,0.00319245
106,15.385643147000001,0.00311868
106,15.485643147000001,0.00304192
106,15.585643147,0.00296209
106,15.685643147,0.00287913
106,15.785643147,0.00279296
106,15.885643147000001,0.0027035
106,15.985643147000001,0.00261068
106,16.085643147,0.00251443
106,16.185643147,0.00241465
106,16.285643147000002,0.00231127
106,16.385643147000003,0.00220421
106,16.485643147,0.00209337
106,16.585643147,0.00197869
106,16.685643147,0.00186006
106,16.785643147000002,0.0017374
106,16.885643147000003,0.00161062
106,16.985643146999998,0.00147963
106,17.085643147,0.00134432
106,17.185643147,0.00120461
106,17.285643147000002,0.00106039
106,17.385643147000003,9.11568e-4
106,17.485643146999998,7.58039e-4
106,17.585643147,5.99699e-4
106,17.685643147,4.36442e-4
106,17.785643147000002,2.6816e-4
106,17.885643147000003,9.47423e-5
106,17.985643146999998,-8.39225e-5
106,18.085643147,-2.67949e-4
106,18.185643147,-4.57453e-4
106,18.285643147000002,-6.52555e-4
106,18.385643147000003,-8.53374e-4
106,18.485643146999998,-0.00106003
106,18.585643147,-0.00127266
106,18.685643147,-0.00149138
106,18.785643147000002,-0.00171632
106,18.885643147000003,-0.00194762
106,18.985643146999998,-0.00218542
106,19.085643147,-0.00242984
106,19.185643147,-0.00268103
106,19.285643147000002,-0.00293913
106,19.385643147000003,-0.0032043
106,19.485643146999998,-0.00347667
106,19.585643147,-0.00375639
106,19.685643147,-0.00404363
106,19.785643147000002,-0.00433853
106,19.885643147000003,-0.00464126
106,19.985643147000005,-0.00495198
106,20.085643147,-0.00527085
106,20.185643147,-0.00559804
106,20.285643147000002,-0.00593373
106,20.385643147000003,-0.00627809
106,20.485643147000005,-0.00663129
106,20.585643147,-0.00699352
106,20.685643147,-0.00736496
106,20.785643147000002,-0.0077458
106,20.885643147000003,-0.00813623
106,20.985643147000005,-0.00853645
106,21.085643147,-0.00894665
106,21.185643147,-0.00936703
106,21.285643147000002,-0.0097978
106,21.385643147000003,-0.0102392
106,21.485643147000005,-0.0106914
106,21.585643147,-0.0111546
106,21.685643147,-0.011629
106,21.785643147000002,-0.012115
106,21.885643147000003,-0.0126126
106,21.985643147000005,-0.0131222
106,22.085643147,-0.0136439
106,22.185643147,-0.014178
106,22.285643147000002,-0.0147249
106,22.385643147000003,-0.0152846
106,22.485643147000005,-0.0158575
106,22.585643147,-0.0164438
106,22.685643147,-0.0170437
106,22.785643147000002,-0.0176577
106,22.885643147000003,-0.0182858
106,22.985643147000005,-0.0189285
106,23.085643147,-0.019586
106,23.185643147,-0.0202585
106,23.285643147000002,-0.0209464
106,23.385643147000003,-0.0216499
106,23.485643147000005,-0.0223694
106,23.585643147,-0.0231052
106,23.685643147,-0.0238576
106,23.785643147000002,-0.0246269
106,23.885643147000003,-0.0254135
106,23.985643147000005,-0.0262176
106,24.085643147,-0.0270396
106,24.185643147,-0.0278798
106,24.285643147000002,-0.0287386
106,24.385643147000003,-0.0296164
106,24.485643147000005,-0.0305135
106,24.585643147,-0.0314303
106,24.685643147,-0.0323671
106,24.785643147000002,-0.0333244
106,24.885643147000003,-0.0343025
106,24.985643147000005,-0.0353017
106,25.085643147,-0.0363226
106,25.185643147,-0.0373656
106,25.285643147000002,-0.0384309
106,25.385643147000003,-0.0395191
106,25.485643147000005,-0.0406306
106,25.585643147,-0.0417658
106,25.685643147,-0.0429252
106,25.785643147000002,-0.0441092
106,25.885643147000003,-0.0453182
106,25.985643147000005,-0.0465529
106,26.085643147,-0.0478135
106,26.185643147,-0.0491006
106,26.285643147000002,-0.0504148
106,26.385643147000003,-0.0517564
106,26.485643147000005,-0.053126
106,26.585643147,-0.0545242
106,26.685643147,-0.0559514
106,26.785643147000002,-0.0574082
106,26.885643147000003,-0.0588951
106,26.985643147000005,-0.0604127
106,27.085643147,-0.0619616
106,27.185643147,-0.0635422
106,27.285643147000002,-0.0651553
106,27.385643147000003,-0.0668014
106,27.485643147000005,-0.0684811
106,27.585643147,-0.070195
106,27.685643147,-0.0719437
106,27.785643147000002,-0.0737279
106,27.885643147000003,-0.0755483
106,27.985643147000005,-0.0774054
106,28.085643147,-0.0792999
106,28.185643147,-0.0812326
106,28.285643147000002,-0.0832041
106,28.385643147000003,-0.0852151
106,28.485643147000005,-0.0872663
106,28.585643147,-0.0893585
106,28.685643147,-0.0914924
106,28.785643147000002,-0.0936688
106,28.885643147000003,-0.0958883
106,28.985643147000005,-0.0981518
106,29.085643147,-0.10046
106,29.185643147,-0.102814
106,29.285643147000002,-0.105214
106,29.385643147000003,-0.107662
106,29.485643147000005,-0.110157
106,29.585643147,-0.112702
106,29.685643147,-0.115296
106,29.785643147000002,-0.117941
106,29.885643147000003,-0.120638
106,29.985643147000005,-0.123387
106,30.085643147,-0.126189
106,30.185643147,-0.129046
106,30.285643147000002,-0.131958
107,-0.330151162,0.00279942
107,-0.230151162,0.0028131
107,-0.130151162,0.00282665
107,-0.030151161999999954,0.00284008
107,0.06984883800000002,0.00285338
107,0.169848838,0.00286654
107,0.2698488380000001,0.00287956
107,0.36984883800000007,0.00289243
107,0.46984883800000005,0.00290515
107,0.569848838,0.00291772
107,0.6698488380000001,0.00293012
107,0.7698488380000001,0.00294236
107,0.8698488380000002,0.00295443
107,0.9698488380000001,0.00296632
107,1.0698488380000002,0.00297802
107,1.169848838,0.00298954
107,1.2698488380000001,0.00300086
107,1.3698488380000002,0.00301198
107,1.469848838,0.0030229
107,1.5698488380000002,0.00303361
107,1.669848838,0.00304409
107,1.7698488380000001,0.00305435
107,1.8698488380000002,0.00306438
107,1.9698488380000003,0.00307418
107,2.0698488380000004,0.00308372
107,2.169848838,0.00309302
107,2.269848838,0.00310206
107,2.3698488380000002,0.00311084
107,2.4698488380000003,0.00311934
107,2.5698488380000004,0.00312757
107,2.669848838,0.00313551
107,2.769848838,0.00314315
107,2.8698488380000002,0.0031505
107,2.9698488380000003,0.00315753
107,3.0698488380000004,0.00316425
107,3.169848838,0.00317065
107,3.269848838,0.00317671
107,3.3698488380000002,0.00318243
107,3.4698488380000003,0.00318781
107,3.5698488380000004,0.00319282
107,3.669848838,0.00319747
107,3.7698488380000006,0.00320175
107,3.8698488380000002,0.00320564
107,3.969848838,0.00320913
107,4.069848838,0.00321223
107,4.169848838,0.00321491
107,4.269848838000001,0.00321718
107,4.369848838,0.00321901
107,4.469848838000001,0.0032204
107,4.569848838,0.00322135
107,4.669848838,0.00322183
107,4.769848838000001,0.00322184
107,4.869848838,0.00322137
107,4.969848838000001,0.00322041
107,5.069848838,0.00321895
107,5.169848838,0.00321697
107,5.269848838000001,0.00321447
107,5.369848838,0.00321144
107,5.469848838000001,0.00320785
107,5.569848838,0.00320371
107,5.669848838,0.003199
107,5.769848838000001,0.0031937
107,5.869848838,0.00318781
107,5.969848838000001,0.00318132
107,6.069848838,0.0031742
107,6.169848838,0.00316645
107,6.269848838000001,0.00315805
107,6.369848838,0.00314899
107,6.469848838000001,0.00313927
107,6.569848838,0.00312885
107,6.669848838,0.00311774
107,6.769848838000001,0.00310591
107,6.869848838,0.00309336
107,6.969848838000001,0.00308006
107,7.069848838,0.003066
107,7.169848838,0.00305118
107,7.269848838000001,0.00303556
107,7.369848838,0.00301915
107,7.469848838000001,0.00300191
107,7.569848838,0.00298384
107,7.669848838,0.00296492
107,7.769848838,0.00294513
107,7.869848838000001,0.00292447
107,7.969848838000001,0.0029029
107,8.069848838,0.00288041
107,8.169848838,0.00285699
107,8.269848838,0.00283262
107,8.369848838000001,0.00280727
107,8.469848838,0.00278094
107,8.569848838,0.00275361
107,8.669848838,0.00272525
107,8.769848838,0.00269584
107,8.869848838000001,0.00266537
107,8.969848838,0.00263382
107,9.069848838,0.00260117
107,9.169848838,0.00256739
107,9.269848838000001,0.00253247
107,9.369848838000001,0.00249638
107,9.469848838,0.00245912
107,9.569848838,0.00242064
107,9.669848838,0.00238094
107,9.769848838000001,0.00233999
107,9.869848838000001,0.00229776
107,9.969848838,0.00225424
107,10.069848838,0.00220941
107,10.169848838,0.00216323
107,10.269848838000001,0.00211569
107,10.369848838000001,0.00206676
107,10.469848838,0.00201642
107,10.569848838,0.00196464
107,10.669848838,0.0019114
107,10.769848838000001,0.00185667
107,10.869848838000001,0.00180043
107,10.969848838,0.00174264
107,11.069848838,0.00168329
107,11.169848838,0.00162235
107,11.269848838000001,0.00155979
107,11.369848838000001,0.00149558
107,11.469848838,0.0014297
107,11.569848838,0.00136211
107,11.669848838,0.00129279
107,11.769848838000001,0.0012217
107,11.869848838000001,0.00114883
107,11.969848838,0.00107413
107,12.069848838,9.97576e-4
107,12.169848838,9.19141e-4
107,12.269848838000001,8.38791e-4
107,12.369848838000001,7.56495e-4
107,12.469848838,6.72218e-4
107,12.569848838,5.8593e-4
107,12.669848838,4.97597e-4
107,12.769848838000001,4.07185e-4
107,12.869848838000001,3.1466e-4
107,12.969848838,2.19987e-4
107,13.069848838,1.23132e-4
107,13.169848838,2.40577e-5
107,13.269848838000001,-7.72709e-5
107,13.369848838000001,-1.80891e-4
107,13.469848838,-2.86839e-4
107,13.569848838,-3.95153e-4
107,13.669848838,-5.05871e-4
107,13.769848838000001,-6.19033e-4
107,13.869848838000001,-7.34676e-4
107,13.969848838,-8.52842e-4
107,14.069848838,-9.7357e-4
107,14.169848838,-0.0010969
107,14.269848838000001,-0.00122288
107,14.369848838000001,-0.00135154
107,14.469848838,-0.00148293
107,14.569848838,-0.0016171
107,14.669848838,-0.00175408
107,14.769848838000001,-0.00189392
107,14.869848838000001,-0.00203667
107,14.969848838,-0.00218237
107,15.069848838,-0.00233107
107,15.169848838,-0.00248281
107,15.269848838000001,-0.00263765
107,15.369848838000001,-0.00279563
107,15.469848838,-0.00295679
107,15.569848838,-0.0031212
107,15.669848838,-0.0032889
107,15.769848838000001,-0.00345993
107,15.869848838,-0.00363436
107,15.969848838,-0.00381223
107,16.069848838000002,-0.0039936
107,16.169848838,-0.00417852
107,16.269848838,-0.00436705
107,16.369848838,-0.00455924
107,16.469848838,-0.00475515
107,16.569848838000002,-0.00495482
107,16.669848838,-0.00515833
107,16.769848838,-0.00536573
107,16.869848838,-0.00557708
107,16.969848838,-0.00579244
107,17.069848838000002,-0.00601186
107,17.169848838,-0.00623542
107,17.269848838,-0.00646317
107,17.369848838,-0.00669517
107,17.469848838,-0.0069315
107,17.569848838000002,-0.00717221
107,17.669848838,-0.00741737
107,17.769848838,-0.00766705
107,17.869848838,-0.00792131
107,17.969848838,-0.00818023
107,18.069848838000002,-0.00844387
107,18.169848838,-0.0087123
107,18.269848838,-0.00898559
107,18.369848838,-0.00926383
107,18.469848838,-0.00954707
107,18.569848838000002,-0.00983539
107,18.669848838,-0.0101289
107,18.769848838,-0.0104276
107,18.869848838000003,-0.0107316
107,18.969848838,-0.011041
107,19.069848838000002,-0.0113559
107,19.169848838,-0.0116764
107,19.269848838,-0.0120024
107,19.369848838000003,-0.0123342
107,19.469848838,-0.0126718
107,19.569848838000002,-0.0130152
107,19.669848838,-0.0133647
107,19.769848838,-0.0137201
107,19.869848838000003,-0.0140817
107,19.969848838,-0.0144496
107,20.069848838000002,-0.0148237
107,20.169848838,-0.0152043
107,20.269848838,-0.0155914
107,20.369848838000003,-0.0159851
107,20.469848838,-0.0163854
107,20.569848838000002,-0.0167926
107,20.669848838,-0.0172066
107,20.769848838,-0.0176277
107,20.869848838000003,-0.0180558
107,20.969848838,-0.0184911
107,21.069848838000002,-0.0189337
107,21.169848838,-0.0193836
107,21.269848838,-0.0198411
107,21.369848838000003,-0.0203062
107,21.469848838,-0.020779
107,21.569848838000002,-0.0212596
107,21.669848838,-0.0217482
107,21.769848838,-0.0222448
107,21.869848838000003,-0.0227495
107,21.969848838,-0.0232626
107,22.069848838000002,-0.023784
107,22.169848838,-0.024314
107,22.269848838,-0.0248525
107,22.369848838000003,-0.0253999
107,22.469848838,-0.0259561
107,22.569848838000002,-0.0265213
107,22.669848838,-0.0270956
107,22.769848838,-0.0276792
107,22.869848838000003,-0.0282721
107,22.969848838,-0.0288746
107,23.069848838000002,-0.0294867
107,23.169848838,-0.0301086
107,23.269848838,-0.0307405
107,23.369848838000003,-0.0313823
107,23.469848838,-0.0320344
107,23.569848838000002,-0.0326968
107,23.669848838,-0.0333697
107,23.769848838,-0.0340532
107,23.869848838000003,-0.0347475
107,23.969848838,-0.0354527
107,24.069848838000002,-0.036169
107,24.169848838,-0.0368965
107,24.269848838,-0.0376354
107,24.369848838000003,-0.0383858
107,24.469848838,-0.039148
107,24.569848838000002,-0.0399219
107,24.669848838,-0.0407079
107,24.769848838,-0.0415061
107,24.869848838000003,-0.0423167
107,24.969848838,-0.0431397
107,25.069848838000002,-0.0439754
107,25.169848838,-0.044824
107,25.269848838,-0.0456857
107,25.369848838000003,-0.0465605
107,25.469848838,-0.0474488
107,25.569848838000002,-0.0483506
107,25.669848838,-0.0492662
107,25.769848838,-0.0501958
107,25.869848838000003,-0.0511394
107,25.969848838,-0.0520975
107,26.069848838000002,-0.05307
107,26.169848838,-0.0540573
107,26.269848838,-0.0550594
107,26.369848838000003,-0.0560767
107,26.469848838,-0.0571094
107,26.569848838000002,-0.0581575
107,26.669848838,-0.0592214
107,26.769848838,-0.0603013
107,26.869848838000003,-0.0613973
107,26.969848838,-0.0625097
107,27.069848838000002,-0.0636387
107,27.169848838,-0.0647846
107,27.269848838,-0.0659474
107,27.369848838000003,-0.0671276
107,27.469848838,-0.0683253
107,27.569848838000002,-0.0695407
107,27.669848838,-0.0707741
107,27.769848838,-0.0720257
107,27.869848838000003,-0.0732958
107,27.969848838,-0.0745846
107,28.069848838000002,-0.0758923
107,28.169848838,-0.0772193
107,28.269848838,-0.0785657
107,28.369848838000003,-0.0799319
107,28.469848838,-0.081318
107,28.569848838000002,-0.0827244
108,8.848279831,-0.0127075
108,8.948279830999999,-0.0125568
108,9.048279830999999,-0.0124077
108,9.148279831,-0.0122602
108,9.248279831,-0.0121141
108,9.348279831,-0.0119696
108,9.448279830999999,-0.0118265
108,9.548279830999999,-0.011685
108,9.648279831,-0.0115449
108,9.748279831,-0.0114063
108,9.848279831,-0.0112691
108,9.948279830999999,-0.0111333
108,10.048279830999999,-0.0109989
108,10.148279831,-0.010866
108,10.248279831,-0.0107344
108,10.348279831,-0.0106042
108,10.448279830999999,-0.0104753
108,10.548279830999999,-0.0103478
108,10.648279831,-0.0102217
108,10.748279831,-0.0100968
108,10.848279831,-0.00997327
108,10.948279830999999,-0.00985102
108,11.048279830999999,-0.00973006
108,11.148279831,-0.00961036
108,11.248279831,-0.00949192
108,11.348279831,-0.00937473
108,11.448279830999999,-0.00925877
108,11.548279830999999,-0.00914403
108,11.648279831,-0.0090305
108,11.748279831,-0.00891817
108,11.848279831,-0.00880703
108,11.948279830999999,-0.00869706
108,12.048279830999999,-0.00858826
108,12.148279831,-0.0084806
108,12.248279831,-0.0083741
108,12.348279831,-0.00826872
108,12.448279830999999,-0.00816446
108,12.548279830999999,-0.0080613
108,12.648279831,-0.00795925
108,12.748279831,-0.00785829
108,12.848279831,-0.0077584
108,12.948279831,-0.00765957
108,13.048279830999999,-0.00756181
108,13.148279831,-0.00746508
108,13.248279831,-0.0073694
108,13.348279831,-0.00727474
108,13.448279831,-0.00718109
108,13.548279830999999,-0.00708846
108,13.648279831,-0.00699681
108,13.748279831,-0.00690615
108,13.848279831,-0.00681647
108,13.948279831,-0.00672776
108,14.048279830999999,-0.00664
108,14.148279831,-0.0065532
108,14.248279831,-0.00646733
108,14.348279831,-0.00638239
108,14.448279831,-0.00629837
108,14.548279830999999,-0.00621526
108,14.648279831,-0.00613306
