isolate_code,temperature,growth_variable
118,21.5,0.3468066482073742
118,21.6,0.3499127449623058
118,21.700000000000003,0.35299954416067736
118,21.8,0.3560659794164037
118,21.900000000000002,0.3591109367263845
118,22,0.3621332751590668
118,22.1,0.36513187556394794
118,22.200000000000003,0.368105500102093
118,22.3,0.37105297406823085
118,22.400000000000002,0.3739731084692653
118,22.5,0.3768645525331984
118,22.6,0.3797261436706018
118,22.700000000000003,0.382556556786139
118,22.8,0.38535437397157846
118,22.900000000000002,0.3881182943223471
118,23,0.39084692336179777
118,23.1,0.39353884271781353
118,23.200000000000003,0.39619267979379147
118,23.3,0.39880682711159054
118,23.400000000000002,0.4013798622934021
118,23.5,0.4039103374575517
118,23.6,0.4063964985439099
118,23.700000000000003,0.4088369154713966
118,23.8,0.4112299211934306
118,23.900000000000002,0.4135738915208425
118,24,0.4158670344872595
118,24.1,0.41810774022391356
118,24.200000000000003,0.4202942301833455
118,24.3,0.42242469680789413
118,24.400000000000002,0.4244973731271328
118,24.5,0.42651032209075634
118,24.6,0.4284617864104612
118,24.700000000000003,0.4303496976213458
118,24.8,0.4321721660389371
118,24.900000000000002,0.43392712993555715
118,25,0.4356127053542519
118,25.1,0.4372266250774038
118,25.200000000000003,0.4387669387484729
118,25.3,0.4402314518258816
118,25.400000000000002,0.44161786517407936
118,25.5,0.4429241248404093
118,25.6,0.4441477909216949
118,25.700000000000003,0.44528666758346114
118,25.8,0.4463383821042072
118,25.900000000000002,0.4473005244274116
118,26,0.4481705765120092
118,26.1,0.4489461219325151
118,26.200000000000003,0.4496246350839941
118,26.3,0.45020355063646167
118,26.400000000000002,0.4506801227873194
118,26.5,0.4510518450208715
118,26.6,0.45131588895649194
118,26.700000000000003,0.4514695941549297
118,26.8,0.45150997701303014
118,26.900000000000002,0.45143429061636087
118,27,0.4512396036800179
118,27.1,0.45092293999581134
118,27.200000000000003,0.45048120767654876
118,27.3,0.44991147871304366
118,27.400000000000002,0.4492101474898753
118,27.5,0.4483753823213236
118,27.6,0.44740172975676346
118,27.700000000000003,0.4462878209316539
118,27.8,0.4450301350789102
118,27.900000000000002,0.4436236994123226
118,28,0.4420669928675932
118,28.1,0.4403549388729547
118,28.200000000000003,0.43848450971342273
118,28.3,0.4364526237925026
118,28.400000000000002,0.43425474352749655
118,28.5,0.4318876771017286
118,28.6,0.42934747569255305
118,28.700000000000003,0.4266301332666034
118,28.8,0.42373088507398654
118,28.900000000000002,0.42064700935410965
118,29,0.41737362258261496
118,29.1,0.4139071817977892
118,29.200000000000003,0.4102426811124633
118,29.3,0.40637575272630444
118,29.400000000000002,0.40230266599142483
118,29.5,0.39801822453115127
118,29.6,0.39351926850338687
118,29.700000000000003,0.3887997691145799
118,29.8,0.3838550315014085
118,29.900000000000002,0.37868099308618763
118,30,0.37327282127397254
118,30.1,0.3676249124252558
118,30.200000000000003,0.36173299274877757
118,30.3,0.3555913146673493
118,30.400000000000002,0.34919545832688603
118,30.5,0.34253882728870766
118,30.6,0.3356175519434408
118,30.700000000000003,0.32842558388436127
118,30.8,0.3209574973572675
118,30.900000000000002,0.31320778747163047
118,31,0.305170168396286
118,31.1,0.29683897347353794
118,31.200000000000003,0.28820915402802455
118,31.3,0.2792734755807563
118,31.400000000000002,0.27002672049380083
118,31.5,0.26046288415158336
118,31.6,0.25057447305957503
118,31.700000000000003,0.24035670743892695
118,31.8,0.22980191477831508
118,31.900000000000002,0.21890373239412955
118,32,0.20765570481559298
118,32.1,0.19605128244147974
118,32.2,0.1840831195341528
118,32.300000000000004,0.1717437734847518
118,32.4,0.15902710470461617
118,32.5,0.14592547262986497
118,32.6,0.1324311355751992
118,32.7,0.11853694992383884
118,32.800000000000004,0.10423566800866624
118,32.9,0.08951853532901993
118,33,0.07437879226041552
118,33.1,0.058808169297202784
118,33.2,0.04279828678763836
118,33.300000000000004,0.026340653358907173
118,33.4,0.009428065610593561
118,33.5,-0.007948896725891275
118,33.6,-0.025798369202425453
118,33.7,-0.04412930624856784
118,33.800000000000004,-0.06295008156450185
118,33.9,-0.08227059175972326
118,34,-0.10209945550146277
118,34.1,-0.122446117198795
118,34.2,-0.1433201481311306
118,34.300000000000004,-0.16473054760013772
118,34.4,-0.1866871460394669
118,34.5,-0.20920060685912314
118,34.6,-0.23227962573539132
118,34.7,-0.2559358370170093
118,34.800000000000004,-0.28017821048591257
118,34.9,-0.30501865845829357
118,35,-0.3304664325961798
118,35.1,-0.35653373105995617
118,35.2,-0.3832300953720572
118,35.300000000000004,-0.41056801762225986
118,35.4,-0.4385573373847976
118,35.5,-0.46721084897775633
118,35.6,-0.4965400997243378
118,35.7,-0.5265553921101858
118,35.800000000000004,-0.5572706904817909
118,35.9,-0.5886973174584461
118,36,-0.620848160043538
118,36.1,-0.653734869318224
118,36.2,-0.6873699646776676
118,36.300000000000004,-0.7217682374526232
118,36.4,-0.7569411481145465
118,36.5,-0.7929024338265862
118,36.6,-0.8296660089341539
118,36.7,-0.86724526677648
118,36.800000000000004,-0.9056544834642117
118,36.9,-0.9449074191106295
118,37,-0.9850180210297188
118,37.1,-1.026001827612114
118,37.2,-1.0678731683665017
118,37.300000000000004,-1.110647268507886
118,37.4,-1.1543395510015126
118,37.5,-1.1989642379970014
118,37.6,-1.2445385574552708
118,37.7,-1.2910771407855541
118,37.800000000000004,-1.3385969301889604
118,37.9,-1.3871143789470541
118,38,-1.4366454543263012
118,38.1,-1.4872077424541112
118,38.2,-1.5388183493647634
118,38.300000000000004,-1.5914939040178737
118,38.400000000000006,-1.6452526632898963
118,38.5,-1.70011171249222
118,38.6,-1.7560904717314263
118,38.7,-1.8132064952183342
118,38.800000000000004,-1.8714775764202134
118,38.900000000000006,-1.9309245538990916
118,39,-1.9915664101004071
118,39.1,-2.053420274696956
118,39.2,-2.1165105363567704
118,39.300000000000004,-2.1808548332797275
118,39.400000000000006,-2.246471063118922
118,39.5,-2.313384392946622
118,39.6,-2.381606243477722
118,39.7,-2.4511693249141575
118,39.800000000000004,-2.522092608366477
118,39.900000000000006,-2.5943953424506034
118,40,-2.6681040634850843
118,40.1,-2.7432315799486853
118,40.2,-2.8198120085618132
118,40.300000000000004,-2.8978587395011144
118,40.400000000000006,-2.977399472579849
118,40.5,-3.0584622083502593
118,40.6,-3.141068245703881
118,40.7,-3.2252391924172468
118,40.800000000000004,-3.3110039757498964
118,40.900000000000006,-3.398384833754517
118,41,-3.487404325981382
118,41.1,-3.578099350683917
118,41.2,-3.6704861169506797
118,41.300000000000004,-3.7645951813620875
118,41.400000000000006,-3.8604504331279954
118,41.5,-3.9580831115167676
118,41.6,-4.057517797554313
118,41.7,-4.1587864315690215
118,41.800000000000004,-4.261921311455032
118,41.900000000000006,-4.366941084548296
118,42,-4.473878778244588
118,42.1,-4.582767791997264
118,42.2,-4.6936348958238225
118,42.300000000000004,-4.806514248215992
118,42.400000000000006,-4.921433388325565
118,42.5,-5.038427254002167
118,42.6,-5.157524174108425
118,42.7,-5.278759886688505
118,42.800000000000004,-5.402163531415741
118,42.900000000000006,-5.527778674342175
118,43,-5.655621274694175
118,43.1,-5.785742748440818
118,43.2,-5.918166915887735
118,43.300000000000004,-6.052939052492365
118,43.400000000000006,-6.190083855940987
118,43.5,-6.329640484214221
118,43.6,-6.471648548597645
118,43.7,-6.616148119660351
118,43.800000000000004,-6.763172726861916
118,43.900000000000006,-6.912763377576082
118,44,-7.064954550403861
118,44.1,-7.2197952207991385
118,44.2,-7.3773138351978
118,44.300000000000004,-7.537553349695916
118,44.400000000000006,-7.700557223680267
118,44.5,-7.8663694264345505
118,44.6,-8.035027437381423
118,44.7,-8.206583272195921
118,44.800000000000004,-8.381061450981544
118,44.900000000000006,-8.558529069682722
118,45,-8.739011729752026
119,0,5.157986542669987e-4
119,0.1,8.930903104220982e-4
119,0.2,0.0012776814215956032
119,0.30000000000000004,0.001669671171838956
119,0.4,0.002069153242278043
119,0.5,0.0024762286576411976
119,0.6000000000000001,0.0028909929468562082
119,0.7000000000000001,0.0033135425678818054
119,0.8,0.0037439749109575583
119,0.9,0.004182401144626146
119,1,0.004628907689994679
119,1.1,0.005083607595192836
119,1.2000000000000002,0.005546602009343002
119,1.3,0.006017986606547265
119,1.4000000000000001,0.006497877274074219
119,1.5,0.006986365164400909
119,1.6,0.007483574490330668
119,1.7000000000000002,0.007989598312332123
119,1.8,0.008504549911848566
119,1.9000000000000001,0.00902853068553372
119,2,0.00956166225382338
119,2.1,0.010104047933326844
119,2.2,0.010655798423541814
119,2.3000000000000003,0.011217031807546315
119,2.4000000000000004,0.011787847866661086
119,2.5,0.012368373030868523
119,2.6,0.012958721850112829
119,2.7,0.013558996994078486
119,2.8000000000000003,0.014169327780439896
119,2.9000000000000004,0.01478981880251782
119,3,0.015420601299920653
119,3.1,0.016061781785671567
119,3.2,0.01671350625921066
119,3.3000000000000003,0.017375838196980208
119,3.4000000000000004,0.018048964036812443
119,3.5,0.01873294273886459
119,3.6,0.019427962641019064
119,3.7,0.02013408459773796
119,3.8000000000000003,0.02085143462028961
119,3.9000000000000004,0.021580203873053486
119,4,0.022320456025894372
119,4.1000000000000005,0.02307238410788047
119,4.2,0.0238359894298808
119,4.3,0.024611531081129394
119,4.4,0.025399076422006124
119,4.5,0.026198757936235596
119,4.6000000000000005,0.02701070901003788
119,4.7,0.027834999710862715
119,4.800000000000001,0.028671893638338573
119,4.9,0.029521398414969702
119,5,0.03038371517978142
119,5.1000000000000005,0.03125891750716182
119,5.2,0.03214720825598555
119,5.300000000000001,0.03304872691655236
119,5.4,0.03396348538608351
119,5.5,0.034891753245406186
119,5.6000000000000005,0.03583354403171499
119,5.7,0.036789128943250836
119,5.800000000000001,0.037758523110973594
119,5.9,0.038741935087595984
119,6,0.03973950997622566
119,6.1000000000000005,0.04075132941652712
119,6.2,0.04177753999933241
119,6.300000000000001,0.042818289037042975
119,6.4,0.043873724547921336
119,6.5,0.044943995239728515
119,6.6000000000000005,0.04602925049269119
119,6.7,0.0471295119127254
119,6.800000000000001,0.04824505860018497
119,6.9,0.04937597762901976
119,7,0.050522420885009876
119,7.1000000000000005,0.05168447661607403
119,7.2,0.052862297839918956
119,7.300000000000001,0.05405610232184063
119,7.4,0.055265915693601744
119,7.5,0.05649202093129316
119,7.6000000000000005,0.05773438039989164
119,7.7,0.05899327797298973
119,7.800000000000001,0.060268741075596696
119,7.9,0.06156099015848515
119,8,0.06287011759726618
119,8.1,0.0641962803067403
119,8.200000000000001,0.06553963549616064
119,8.3,0.06690027642350044
119,8.4,0.06827836079228695
119,8.5,0.06967404650380775
119,8.6,0.07108742740825169
119,8.700000000000001,0.07251866169834498
119,8.8,0.07396784344375897
119,8.9,0.07543513098249241
119,9,0.07692074688203115
119,9.1,0.0784246568266746
119,9.200000000000001,0.07994714750704222
119,9.3,0.08148824864682308
119,9.4,0.08304811824617926
119,9.5,0.08462691410762073
119,9.600000000000001,0.0862246653605506
119,9.700000000000001,0.08784165770067882
119,9.8,0.08947785541012043
119,9.9,0.09113347923758641
119,10,0.0928086210591976
119,10.100000000000001,0.0945033722540441
119,10.200000000000001,0.0962179520782304
119,10.3,0.09795232232114608
119,10.4,0.09970676517808222
119,10.5,0.10148124104519302
119,10.600000000000001,0.10327603060337649
119,10.700000000000001,0.105091028395373
119,10.8,0.10692651333529692
119,10.9,0.10878257071131293
119,11,0.11065922054632993
119,11.100000000000001,0.11255667438591793
119,11.200000000000001,0.11447494993906798
119,11.3,0.1164141278623243
119,11.4,0.11837435168384959
119,11.5,0.12035569929643958
119,11.600000000000001,0.12235824709208684
119,11.700000000000001,0.12438213409446579
119,11.8,0.12642736923118159
119,11.9,0.12849408810555096
119,12,0.13058229604994395
119,12.100000000000001,0.13269212489309443
119,12.200000000000001,0.1348236402234066
119,12.3,0.13697690550802225
119,12.4,0.13915191778042932
119,12.5,0.14134886439826103
119,12.600000000000001,0.14356767343878057
119,12.700000000000001,0.14580839888068106
119,12.8,0.14807115628158157
119,12.9,0.15035599423833398
119,13,0.1526628942736734
119,13.100000000000001,0.1549918991491559
119,13.200000000000001,0.15734298431715582
119,13.3,0.15971631465715125
119,13.4,0.1621117306347248
119,13.5,0.16452939031907546
119,13.600000000000001,0.16696919132142649
119,13.700000000000001,0.16943122016276413
119,13.8,0.17191536684951889
119,13.9,0.17442171002033582
119,14,0.17695019572971452
119,14.100000000000001,0.17950082994449304
119,14.200000000000001,0.1820734857497084
119,14.3,0.18466822426716467
119,14.4,0.18728490921059598
119,14.5,0.18992359201150796
119,14.600000000000001,0.19258406215241386
119,14.700000000000001,0.19526642492871446
119,14.8,0.19797052334518148
119,14.9,0.20069619479734635
119,15,0.20344346353431975
119,15.100000000000001,0.20621215518673403
119,15.200000000000001,0.20900221765029497
119,15.3,0.21181346403429333
119,15.4,0.21464582932197326
119,15.5,0.217499049095689
119,15.600000000000001,0.22037317304638965
119,15.700000000000001,0.22326785840242952
119,15.8,0.22618301185875514
119,15.9,0.22911846828334972
119,16,0.23207399049141167
119,16.1,0.23504939744358533
119,16.2,0.23804443558097643
119,16.3,0.24105897122761016
119,16.400000000000002,0.24409266927135798
119,16.5,0.24714531398474748
119,16.6,0.2502166803385627
119,16.7,0.2533064053098296
119,16.8,0.25641424447124994
119,16.900000000000002,0.25953987907310117
119,17,0.2626830441918341
119,17.1,0.26584333579996794
119,17.2,0.2690204031169793
119,17.3,0.2722138840957844
119,17.400000000000002,0.2754234693318613
119,17.5,0.2786486448931943
119,17.6,0.28188914150336813
119,17.7,0.28514435628541746
119,17.8,0.2884139945747994
119,17.900000000000002,0.2916974916492746
119,18,0.29499446188405964
119,18.1,0.29830424889626234
119,18.2,0.3016265031143118
119,18.3,0.30496053926374855
119,18.400000000000002,0.3083058497067842
119,18.5,0.31166191141415645
119,18.6,0.3150280571434764
119,18.7,0.31840360346749813
119,18.8,0.32178804300857405
119,18.900000000000002,0.3251805945193238
119,19,0.3285806519580424
119,19.1,0.33198739876641664
119,19.200000000000003,0.33540019271259297
119,19.3,0.3388181801507508
119,19.400000000000002,0.34224068084568926
119,19.5,0.3456667379990419
119,19.6,0.34909563148374395
119,19.700000000000003,0.3525264278507106
119,19.8,0.3559582366852892
119,19.900000000000002,0.3593901458808411
119,20,0.36282115690190375
119,20.1,0.3662503126803297
119,20.200000000000003,0.36967663285703095
119,20.3,0.37309904901271573
119,20.400000000000002,0.3765164683164735
119,20.5,0.37992781789857905
119,20.6,0.3833318965680884
119,20.700000000000003,0.38672755401268216
119,20.8,0.3901135745996195
119,20.900000000000002,0.3934887152792786
119,21,0.39685168568311047
119,21.1,0.4002011731590287
119,21.200000000000003,0.40353581000074945
119,21.3,0.40685420487845186
119,21.400000000000002,0.410154916462914
119,21.5,0.41343646813324775
119,21.6,0.4166973414798952
119,21.700000000000003,0.41993597236200464
119,21.8,0.4231507630039783
119,21.900000000000002,0.42634006197003355
119,22,0.42950217045172917
119,22.1,0.4326353600988437
119,22.200000000000003,0.4357378336837828
119,22.3,0.4388077692290513
119,22.400000000000002,0.4418432677968226
119,22.5,0.4448424361126175
119,22.6,0.44780322515707616
119,22.700000000000003,0.4507236026562797
119,22.8,0.45360155859698936
119,22.900000000000002,0.45643491165923045
119,23,0.45922143670358023
119,23.1,0.46195886381113965
119,23.200000000000003,0.46464494151944596
119,23.3,0.4672772431813478
119,23.400000000000002,0.46985335859178884
119,23.5,0.47237076452234117
119,23.6,0.4748269520938913
119,23.700000000000003,0.47721929727089657
119,23.8,0.47954505976401357
119,23.900000000000002,0.48180151034073676
119,24,0.4839858012564896
119,24.1,0.48609509352202446
119,24.200000000000003,0.48812642729050393
119,24.3,0.49007665643651893
119,24.400000000000002,0.49194283261380506
119,24.5,0.49372162607162506
119,24.6,0.49540990230884074
119,24.700000000000003,0.49700420705674986
119,24.8,0.49850115024064745
119,24.900000000000002,0.49989721198551307
119,25,0.5011888696687765
119,25.1,0.5023724038744313
119,25.200000000000003,0.5034440896078388
119,25.3,0.5044000021964224
119,25.400000000000002,0.5052362726646384
119,25.5,0.5059488293648163
119,25.6,0.506533524866773
119,25.700000000000003,0.5069861986039994
119,25.8,0.5073025468468579
119,25.900000000000002,0.5074780568603819
119,26,0.5075081978897371
119,26.1,0.5073884836856397
119,26.200000000000003,0.507114021282016
119,26.3,0.5066801513885604
119,26.400000000000002,0.5060818044600777
119,26.5,0.5053138199505269
119,26.6,0.5043709444606276
119,26.700000000000003,0.5032484719963488
119,26.8,0.5019403156112704
119,26.900000000000002,0.5004409318850385
119,27,0.49874531892974
119,27.1,0.49684708792355903
119,27.200000000000003,0.49474038747863536
119,27.3,0.49241925938962505
119,27.400000000000002,0.4898776364887213
119,27.5,0.4871093404611727
119,27.6,0.48410743747533014
119,27.700000000000003,0.48086552020766044
119,27.8,0.4773770633903085
119,27.900000000000002,0.4736347793163411
119,28,0.46963254188307285
119,28.1,0.465361531284032
119,28.200000000000003,0.4608153686903492
119,28.3,0.4559869029981166
119,28.400000000000002,0.45086756611076917
119,28.5,0.445450581046258
119,28.6,0.4397264642530867
119,28.700000000000003,0.4336888022023496
119,28.8,0.42732718502469347
119,28.900000000000002,0.42063490943858395
119,29,0.41360255443120664
119,29.1,0.4062211890666514
119,29.200000000000003,0.3984810852242233
119,29.3,0.3903742831546688
119,29.400000000000002,0.3818900933835586
119,29.5,0.3730189464477112
119,29.6,0.36375174755801193
119,29.700000000000003,0.3540779469140799
119,29.8,0.3439874628320698
119,29.900000000000002,0.33346939408647347
119,30,0.3225126586271808
119,30.1,0.31110727438018576
119,30.200000000000003,0.2992411449686162
119,30.3,0.28690326682284206
119,30.400000000000002,0.2740817990634592
119,30.5,0.2607647018994506
119,30.6,0.24694037495925897
119,30.700000000000003,0.2325957269724947
119,30.8,0.21771809825395338
119,30.900000000000002,0.20229525668120363
119,31,0.18631346716454328
119,31.1,0.16975941391565735
119,31.200000000000003,0.15261955406090105
119,31.3,0.13487947117907062
119,31.400000000000002,0.1165245130529543
119,31.5,0.09754107148808167
119,31.6,0.0779133670350497
119,31.700000000000003,0.05762665508393938
119,31.8,0.036665936859596016
119,31.900000000000002,0.015014028188098494
119,32,-0.007344592514151815
119,32.1,-0.03042571564528873
119,32.2,-0.0542466897653926
119,32.300000000000004,-0.07882514245209643
119,32.4,-0.10417770124702774
119,32.5,-0.13032256756633537
119,32.6,-0.15727823783343325
119,32.7,-0.18506286685255557
119,32.800000000000004,-0.21369555771528928
119,32.9,-0.24319508322473457
119,33,-0.27358181814652616
119,33.1,-0.3048758186902533
119,33.2,-0.33709682853058837
119,33.300000000000004,-0.37026621136984994
119,33.4,-0.4044056728815042
119,33.5,-0.43953598276284067
119,33.6,-0.47568019191562555
119,33.7,-0.5128597861415035
119,33.800000000000004,-0.5510991878408469
119,33.9,-0.590420625649022
119,34,-0.6308486363705645
119,34.1,-0.6724075034358368
119,34.2,-0.7151219062067727
119,34.300000000000004,-0.7590175694073029
119,34.4,-0.8041199862447237
119,34.5,-0.8504550680958183
119,34.6,-0.8980485100334623
119,34.7,-0.9469335043751795
119,34.800000000000004,-0.9971340528463677
119,34.9,-1.0486733225473317
119,35,-1.1015877813679371
119,35.1,-1.1559079419898035
119,35.2,-1.2116583703917885
119,35.300000000000004,-1.2688705374083133
119,35.4,-1.3275764060787296
119,35.5,-1.3878084406016573
119,35.6,-1.4495996154438875
119,35.7,-1.5129898460593654
119,35.800000000000004,-1.577993891050871
119,35.9,-1.6446655762868483
119,36,-1.7130335901264788
119,36.1,-1.7831271791524617
119,36.2,-1.8549954226216498
119,36.300000000000004,-1.9286622925607215
119,36.4,-2.0041716143780715
119,36.5,-2.0815613916737177
119,36.6,-2.160870238495678
119,36.7,-2.242143811781657
119,36.800000000000004,-2.3254155581777027
119,36.9,-2.410732411218226
119,37,-2.4981291170779283
119,37.1,-2.587653932144289
119,37.2,-2.679349370621278
119,37.300000000000004,-2.77326505960173
119,37.4,-2.8694384870832703
119,37.5,-2.9679271218182883
119,37.6,-3.0687634759443942
119,37.7,-3.172006489625904
119,37.800000000000004,-3.27770301557725
119,37.9,-3.385900675434722
119,38,-3.496654294904533
119,38.1,-3.610013074785317
119,38.2,-3.7260334480388546
119,38.300000000000004,-3.8447598298372383
119,38.400000000000006,-3.9662567394774815
119,38.5,-4.090576708016317
119,38.6,-4.217773136327721
119,38.7,-4.3479067319644
119,38.800000000000004,-4.481045524827643
119,38.900000000000006,-4.617232775838283
119,39,-4.756538364764413
119,39.1,-4.8990266994362806
119,39.2,-5.044763153956863
119,39.300000000000004,-5.1938012428371785
119,39.400000000000006,-5.346214745589309
119,39.5,-5.502072038536401
119,39.6,-5.661442534184214
119,39.7,-5.824383856536319
119,39.800000000000004,-5.990980388339183
119,39.900000000000006,-6.161298339752436
119,40,-6.33541145331764
119,40.1,-6.513394601985305
119,40.2,-6.695317387469476
119,40.300000000000004,-6.881269846199637
119,40.400000000000006,-7.0713303625354484
119,40.5,-7.265565689589593
119,40.6,-7.464069499117375
119,40.7,-7.666923874327244
119,40.800000000000004,-7.874205753222409
119,40.900000000000006,-8.086006215214955
119,41,-8.302417660848631
119,41.1,-8.523527413353406
119,41.2,-8.7494241634907155
119,41.300000000000004,-8.98019799333729
119,41.400000000000006,-9.21594682191945
119,41.5,-9.456770008345853
119,41.6,-9.702761955350969
119,41.7,-9.95401855616151
119,41.800000000000004,-10.210650063239894
119,41.900000000000006,-10.472755428741603
119,42,-10.740435174127539
119,42.1,-11.013804260221551
119,42.2,-11.29296642900298
119,42.300000000000004,-11.578033496028826
119,42.400000000000006,-11.869118957511532
119,42.5,-12.166338019324098
119,42.6,-12.469807626487581
119,42.7,-12.779640071695543
119,42.800000000000004,-13.095968711600896
119,42.900000000000006,-13.418909469080113
119,43,-13.748592971992927
119,43.1,-14.085138899388959
119,43.2,-14.428681699867731
119,43.300000000000004,-14.779351360308452
119,43.400000000000006,-15.137286282411942
119,43.5,-15.502620473988252
119,43.6,-15.875502848074376
119,43.7,-16.25605872955134
119,43.800000000000004,-16.644447684138306
119,43.900000000000006,-17.040805761829162
119,44,-17.44528406272491
119,44.1,-17.858042353309244
119,44.2,-18.279236261893878
119,44.300000000000004,-18.709010896149596
119,44.400000000000006,-19.147539411450186
119,44.5,-19.594978100982544
119,44.6,-20.05149212250209
119,44.7,-20.517255539950796
119,44.800000000000004,-20.99243852285517
119,44.900000000000006,-21.477220232231556
119,45,-21.971769599934643
123,0,0.01620542747621105
123,0.1,0.01665187716395828
123,0.2,0.017106349509145146
123,0.30000000000000004,0.017568966279257612
123,0.4,0.01803984355778934
123,0.5,0.018519091752899605
123,0.6000000000000001,0.019006836489524257
123,0.7000000000000001,0.019503190773054173
123,0.8,0.020008268920017325
123,0.9,0.020522200488629957
123,1,0.02104510940327033
123,1.1,0.021577113962370876
123,1.2000000000000002,0.022118340768533366
123,1.3,0.022668917774919736
123,1.4000000000000001,0.02322897429266227
123,1.5,0.02379862707572122
123,1.6,0.02437802209506046
123,1.7000000000000002,0.02496727885599849
123,1.8,0.025566539133175456
123,1.9000000000000001,0.026175925209865177
123,2,0.026795581651320895
123,2.1,0.027425633543635034
123,2.2,0.02806623522780076
123,2.3000000000000003,0.02871750765451593
123,2.4000000000000004,0.029379601040107624
123,2.5,0.030052660065553672
123,2.6,0.030736823881160134
123,2.7,0.031432205227380314
123,2.8000000000000003,0.03213901574027324
123,2.9000000000000004,0.03285732927487265
123,3,0.033587290744251236
123,3.1,0.03432918573448333
123,3.2,0.03508295322421892
123,3.3000000000000003,0.03584888170583209
123,3.4000000000000004,0.03662712190424222
123,3.5,0.0374178260022496
123,3.6,0.038221078029822324
123,3.7,0.039037033088594096
123,3.8000000000000003,0.03986598696404167
123,3.9000000000000004,0.040707888842172926
123,4,0.04156310703956544
123,4.1000000000000005,0.04243166327157656
123,4.2,0.04331371993387099
123,4.3,0.04420951048839302
123,4.4,0.04511920023691928
123,4.5,0.04604288631781112
123,4.6000000000000005,0.046980736925948494
123,4.7,0.04793299130830955
123,4.800000000000001,0.048899750923298256
123,4.9,0.049881188270710856
123,5,0.05087747727353106
123,5.1000000000000005,0.05188886288280671
123,5.2,0.05291538262243342
123,5.300000000000001,0.05395735386388837
123,5.4,0.055014816922035796
123,5.5,0.05608802232835339
123,5.6000000000000005,0.05717708276082107
123,5.7,0.058282251479908405
123,5.800000000000001,0.05940371348057094
123,5.9,0.06054151586714145
123,6,0.06169598551048579
123,6.1000000000000005,0.06286717213793602
123,6.2,0.06405533560046665
123,6.300000000000001,0.0652606674082306
123,6.4,0.06648329071261157
123,6.5,0.06772339951100641
123,6.6000000000000005,0.0689811890149114
123,6.7,0.07025685562879835
123,6.800000000000001,0.07155052731599114
123,6.9,0.07286240279902623
123,7,0.07419275153506978
123,7.1000000000000005,0.07554163524259865
123,7.2,0.07690932554561822
123,7.300000000000001,0.0782958862740423
123,7.4,0.079701660717175285
123,7.5,0.0811267146976461
123,7.6000000000000005,0.08257125421024863
123,7.7,0.08403548616431097
123,7.800000000000001,0.08551954873646471
123,7.9,0.08702365055753253
123,8,0.0885480010622177
123,8.1,0.0900928104490697
123,8.200000000000001,0.09165815041504473
123,8.3,0.09324423255964978
123,8.4,0.0948512691160757
123,8.5,0.09647947290430513
123,8.6,0.09812891805863158
123,8.700000000000001,0.09979988803645283
123,8.8,0.10149252750634383
123,8.9,0.10320698151730358
123,9,0.10494339544221097
123,9.1,0.1067020541429535
123,9.200000000000001,0.10848303385026217
123,9.3,0.11028655016014119
123,9.4,0.11211267952113325
123,9.5,0.11396177683806426
123,9.600000000000001,0.11583384889523107
123,9.700000000000001,0.11772904156722247
123,9.8,0.11964763974409273
123,9.9,0.12158978880646076
123,10,0.12355556415738163
123,10.100000000000001,0.12554511036340724
123,10.200000000000001,0.12755864106913117
123,10.3,0.1295963692970269
123,10.4,0.13165829852062905
123,10.5,0.13374464024165494
123,10.600000000000001,0.13585553544528928
123,10.700000000000001,0.1379911241117421
123,10.8,0.1401514755008493
123,10.9,0.14233686649278884
123,11,0.1445472941947668
123,11.100000000000001,0.14678289349868798
123,11.200000000000001,0.14904386735214442
123,11.3,0.1513302778020311
123,11.4,0.15364218509385288
123,11.5,0.1559797867672374
123,11.600000000000001,0.1583431390762866
123,11.700000000000001,0.16073236568910015
123,11.8,0.16314744871194697
123,11.9,0.16558864621617067
123,12,0.1680558655826318
123,12.100000000000001,0.170549289855592
123,12.200000000000001,0.1730690295258053
123,12.3,0.17561498314465246
123,12.4,0.1781873244404828
123,12.5,0.18078608447571265
123,12.600000000000001,0.1834112906940241
123,12.700000000000001,0.186062897126879
123,12.8,0.1887411322661391
123,12.9,0.19144580275320916
123,13,0.19417705891222523
123,13.100000000000001,0.1969347680401182
123,13.200000000000001,0.19971907109294712
123,13.3,0.20252982557636162
123,13.4,0.20536709260830546
123,13.5,0.20823078863309058
123,13.600000000000001,0.21112089402427842
123,13.700000000000001,0.2140373832336758
123,13.8,0.21698008532193513
123,13.9,0.2199489621537592
123,14,0.22294396891500923
123,14.100000000000001,0.22596491462283122
123,14.200000000000001,0.22901180991179407
123,14.3,0.2320844490820512
123,14.4,0.235182688258818
123,14.5,0.23830637548480743
123,14.600000000000001,0.24145535041672345
123,14.700000000000001,0.24462944401375358
123,14.8,0.24782840860599953
123,14.9,0.2510521264020538
123,15,0.2543003307048633
123,15.100000000000001,0.2575726751782328
123,15.200000000000001,0.2608690815518917
123,15.3,0.264189112751098
123,15.4,0.26753252941882305
123,15.5,0.27089901108581305
123,15.600000000000001,0.27428822539025627
123,15.700000000000001,0.2776998276755604
123,15.8,0.28113346057789457
123,15.9,0.28458868399138854
123,16,0.28806511385826883
123,16.1,0.29156228250054056
123,16.2,0.2950798469998828
123,16.3,0.29861717105920055
123,16.400000000000002,0.3021738118069178
123,16.5,0.3057492408586547
