run,temp,term,estimate,std.error,statistic,p.value,growth_per_day,error
215,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
216,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
217,0,a,6.018199482153513e-4,5.6968117796812575e-5,10.564153626452157,0.00884180165198353,0.01444367875716843,0.0013672348271235018
218,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
219,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
220,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
221,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
222,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
223,0,a,4.4268270974205984e-4,1.7056640510717185e-4,2.595368703842409,0.12189939936177685,0.010624385033809436,0.004093593722572125
224,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
225,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
226,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
227,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
228,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
229,0,a,7.544743210853331e-4,7.464805210299472e-5,10.10708651907429,0.009647781283528412,0.018107383706047996,0.0017915532504718733
230,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
231,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
232,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
233,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
234,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
235,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
236,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
237,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
238,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
239,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
240,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
241,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
242,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
243,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
244,0,a,6.328240355943279e-4,9.346881824052374e-6,67.70429406370356,2.1808484353781166e-4,0.015187776854263868,2.24325163777257e-4
245,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
246,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
247,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
248,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
249,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
250,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
251,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
252,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
253,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
254,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
255,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
256,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
257,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
258,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
259,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
260,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
261,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
262,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
263,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
264,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
265,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
266,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
267,0,a,7.544743210853331e-4,7.464805210299472e-5,10.10708651907429,0.009647781283528412,0.018107383706047996,0.0017915532504718733
268,0,a,7.544743631093691e-4,7.567952726236972e-5,9.969332399417853,0.00991226671753895,0.018107384714624856,0.0018163086542968732
269,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
270,0,a,5.95773616694669e-4,6.526633548979971e-5,9.128344838477728,0.011789155936407215,0.014298566800672057,0.0015663920517551932
271,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
272,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
273,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
274,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
275,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
276,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
277,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
278,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
279,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
280,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
281,0,a,7.544743210853331e-4,7.464805210299472e-5,10.10708651907429,0.009647781283528412,0.018107383706047996,0.0017915532504718733
282,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
283,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
284,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
285,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
286,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
287,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
288,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
289,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
290,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
291,0,a,6.328240909325801e-4,1.6965205577806017e-5,37.30129222603965,7.179337293118299e-4,0.015187778182381921,4.071649338673444e-4
292,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
293,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
294,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
295,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
296,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
297,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
298,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
299,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
300,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
301,0,a,7.544743210853331e-4,7.464805210299472e-5,10.10708651907429,0.009647781283528412,0.018107383706047996,0.0017915532504718733
302,0,a,4.4268270974205984e-4,1.7056640510717185e-4,2.595368703842409,0.12189939936177685,0.010624385033809436,0.004093593722572125
303,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
304,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
305,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
306,0,a,6.018199482153513e-4,5.6968117796812575e-5,10.564153626452157,0.00884180165198353,0.01444367875716843,0.0013672348271235018
307,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
308,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
309,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
310,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
311,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
312,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
313,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
314,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
315,0,a,7.544743210853331e-4,7.464805210299472e-5,10.10708651907429,0.009647781283528412,0.018107383706047996,0.0017915532504718733
316,0,a,6.018199482153513e-4,5.6968117796812575e-5,10.564153626452157,0.00884180165198353,0.01444367875716843,0.0013672348271235018
317,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
318,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
319,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
320,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
321,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
322,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
323,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
324,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
325,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
326,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
327,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
328,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
329,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
330,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
331,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
332,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
333,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
334,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
335,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
336,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
337,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
338,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
339,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
340,0,a,5.95773616694669e-4,6.526633548979971e-5,9.128344838477728,0.011789155936407215,0.014298566800672057,0.0015663920517551932
341,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
342,0,a,6.018199482153513e-4,5.6968117796812575e-5,10.564153626452157,0.00884180165198353,0.01444367875716843,0.0013672348271235018
343,0,a,7.544774827384285e-4,1.070960762504173e-4,7.044865779902826,0.01955982736456223,0.018107459585722283,0.002570305830010015
344,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
345,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
346,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
347,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
348,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
349,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
350,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
351,0,a,6.328240909325801e-4,1.6965205577806017e-5,37.30129222603965,7.179337293118299e-4,0.015187778182381921,4.071649338673444e-4
352,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
353,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
354,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
355,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
356,0,a,6.018199482153513e-4,5.6968117796812575e-5,10.564153626452157,0.00884180165198353,0.01444367875716843,0.0013672348271235018
357,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
358,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
359,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
360,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
361,0,a,5.95773616694669e-4,6.526633548979971e-5,9.128344838477728,0.011789155936407215,0.014298566800672057,0.0015663920517551932
362,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
363,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
364,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
365,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
366,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
367,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
368,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
369,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
370,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
371,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
372,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
373,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
374,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
375,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
376,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
377,0,a,7.544743631093691e-4,7.567952726236972e-5,9.969332399417853,0.00991226671753895,0.018107384714624856,0.0018163086542968732
378,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
379,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
380,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
381,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
382,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
383,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
384,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
385,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
386,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
387,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
388,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
389,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
390,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
391,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
392,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
393,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
394,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
395,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
396,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
397,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
398,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
399,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
400,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
401,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
402,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
403,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
404,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
405,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
406,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
407,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
408,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
409,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
410,0,a,6.328240355943279e-4,9.346881824052374e-6,67.70429406370356,2.1808484353781166e-4,0.015187776854263868,2.24325163777257e-4
411,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
412,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
413,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
414,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
415,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
416,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
417,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
418,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
419,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
420,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
421,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
422,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
423,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
424,0,a,4.4268270974205984e-4,1.7056640510717185e-4,2.595368703842409,0.12189939936177685,0.010624385033809436,0.004093593722572125
425,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
426,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
427,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
428,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
