file_name,unique,temp,variability,sample_day,replicate,cell_density,start_time,cell_volume,total_biovolume,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,hours
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/5v-4-4_summary,5-v-4-4,5,v,4,4,322,2017-06-07T17:18:10Z,939.06,302377.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:18:10 UTC,0.10554398148148147,2.5330555555555554,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/5v-5-1_summary,5-v-1-5,5,v,5,1,699,2017-06-07T17:21:02Z,931.76,651300.24,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:21:02 UTC,0.10753472222222223,2.5808333333333335,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/5v-5-2_summary,5-v-2-5,5,v,5,2,861,2017-06-07T17:22:27Z,827.96,712873.56,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:22:27 UTC,0.10851851851851851,2.6044444444444443,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/5v-5-3_summary,5-v-3-5,5,v,5,3,592,2017-06-07T17:23:45Z,805.58,476903.36000000004,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:23:45 UTC,0.1094212962962963,2.6261111111111113,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/5v-5-4_summary,5-v-4-5,5,v,5,4,972,2017-06-07T17:25:10Z,934.44,908275.68,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:25:10 UTC,0.1104050925925926,2.649722222222222,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_10c-4-1_copy,10-c-1-4,10,c,4,1,377,2017-06-07T16:25:54Z,1066.01,401885.77,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 16:25:54 UTC,0.06924768518518519,1.6619444444444444,1.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_10c-5-2_copy,10-c-2-5,10,c,5,2,699,2017-06-07T16:37:09Z,1097.54,767180.46,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 16:37:09 UTC,0.07706018518518519,1.8494444444444444,1.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_10c-5-4_copy,10-c-4-5,10,c,5,4,913,2017-06-07T16:41:00Z,1388.77,1267947.01,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 16:41:00 UTC,0.0797337962962963,1.9136111111111112,1.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_10v-2-3_copy,10-v-3-2,10,v,2,3,676,2017-06-07T17:52:52Z,784.03,530004.28,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:52:52 UTC,0.12964120370370372,3.111388888888889,3.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_16c-2-3_copy,16-c-3-2,16,c,2,3,428,2017-06-07T15:16:28Z,887.88,380012.64,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 15:16:28 UTC,0.021030092592592593,0.5047222222222222,0.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_20c-3-3_copy,20-c-3-3,20,c,3,3,1291,2017-06-07T15:39:44Z,898.57,1160053.87,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 15:39:44 UTC,0.0371875,0.8925,0.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_20v-1-4_copy,20-v-4-1,20,v,1,4,148,2017-06-07T20:56:46Z,628.59,93031.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 20:56:46 UTC,0.25734953703703706,6.176388888888889,6.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_24c-3-2_copy,24-c-2-3,24,c,3,2,388,2017-06-07T17:42:59Z,973.18,377593.83999999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:42:59 UTC,0.12277777777777778,2.9466666666666668,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_24c-4-4_copy,24-c-4-4,24,c,4,4,353,2017-06-07T19:06:29Z,581.07,205117.71000000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 19:06:29 UTC,0.1807638888888889,4.338333333333333,4.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_27c-2-1_copy,27-c-1-2,27,c,2,1,659,2017-06-07T18:08:02Z,1184.42,780532.78,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 18:08:02 UTC,0.14017361111111112,3.3641666666666667,3.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_27v-1-1_copy,27-v-1-1,27,v,1,1,465,2017-06-07T16:43:51Z,1380.8,642072.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 16:43:51 UTC,0.08171296296296296,1.961111111111111,1.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_27v-1-4_copy,27-v-4-1,27,v,1,4,541,2017-06-07T16:55:21Z,1253.14,677948.7400000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 16:55:21 UTC,0.08969907407407407,2.1527777777777777,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_27v-3-1_copy,27-v-1-3,27,v,3,1,1288,2017-06-07T17:05:33Z,1416.79,1824825.52,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:05:33 UTC,0.09678240740740741,2.3227777777777776,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_27v-3-2_copy,27-v-2-3,27,v,3,2,753,2017-06-07T17:07:29Z,1532.98,1154333.94,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:07:29 UTC,0.098125,2.355,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun07/summary_export_5v-3-4_copy,5-v-4-3,5,v,3,4,753,2017-06-07T17:11:19Z,1154.42,869278.26,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-07 17:11:19 UTC,0.10078703703703704,2.418888888888889,2.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/10c-1-1_summary,10-c-1-1,10,c,1,1,656,2017-06-08T17:10:01Z,1193.78,783119.6799999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:10:01 UTC,1.0998842592592593,26.397222222222222,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/16c-1-1_summary,16-c-1-1,16,c,1,1,680,2017-06-08T16:57:33Z,1206.93,820712.4,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:57:33 UTC,1.0912268518518518,26.189444444444444,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/16c-1-2_summary,16-c-2-1,16,c,1,2,444,2017-06-08T16:59:11Z,1166.25,517815.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:59:11 UTC,1.0923611111111111,26.216666666666665,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/20c-1-1_summary,20-c-1-1,20,c,1,1,1294,2017-06-08T16:46:36Z,1184.2,1532354.8,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:46:36 UTC,1.0836226851851851,26.006944444444443,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/20c-1-4_summary,20-c-4-1,20,c,1,4,1294,2017-06-08T16:52:26Z,1073.7,1389367.8,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:52:26 UTC,1.0876736111111112,26.104166666666668,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/20v-1-2_summary,20-v-2-1,20,v,1,2,1040,2017-06-08T16:38:13Z,1101.09,1145133.5999999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:38:13 UTC,1.077800925925926,25.86722222222222,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/20v-1-4_summary,20-v-4-1,20,v,1,4,796,2017-06-08T16:43:09Z,1297.67,1032945.3200000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:43:09 UTC,1.0812268518518517,25.949444444444445,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/24c-1-1_summary,24-c-1-1,24,c,1,1,2481,2017-06-08T16:15:15Z,1195.3,2965539.3,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:15:15 UTC,1.0618518518518518,25.484444444444446,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/24c-1-2_summary,24-c-2-1,24,c,1,2,2335,2017-06-08T16:17:04Z,1208.53,2821917.55,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:17:04 UTC,1.0631134259259258,25.514722222222222,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/27c-1-1_summary,27-c-1-1,27,c,1,1,1909,2017-06-08T15:53:48Z,1154.15,2203272.35,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 15:53:48 UTC,1.0469560185185185,25.126944444444444,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/27c-1-2_summary,27-c-2-1,27,c,1,2,3102,2017-06-08T15:55:46Z,1135.1,3521080.1999999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 15:55:46 UTC,1.0483217592592593,25.15972222222222,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/27c-1-3_summary,27-c-3-1,27,c,1,3,1704,2017-06-08T15:57:47Z,1080.41,1841018.6400000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 15:57:47 UTC,1.0497222222222222,25.19333333333333,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/27c-1-4_summary,27-c-4-1,27,c,1,4,2151,2017-06-08T15:59:45Z,1327.69,2855861.19,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 15:59:45 UTC,1.051087962962963,25.226111111111113,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/27v-1-3_summary,27-v-3-1,27,v,1,3,1153,2017-06-08T16:09:03Z,1296.76,1495164.28,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:09:03 UTC,1.0575462962962963,25.38111111111111,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/5c-1-3_summary,5-c-3-1,5,c,1,3,325,2017-06-08T17:41:42Z,991.29,322169.25,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:41:42 UTC,1.121886574074074,26.92527777777778,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/5c-1-4_summary,5-c-4-1,5,c,1,4,496,2017-06-08T17:43:38Z,791.88,392772.48,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:43:38 UTC,1.1232291666666667,26.9575,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/5v-1-1_summary,5-v-1-1,5,v,1,1,243,2017-06-08T17:48:49Z,882.73,214503.39,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:48:49 UTC,1.1268287037037037,27.04388888888889,27.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/5v-1-2_summary,5-v-2-1,5,v,1,2,538,2017-06-08T17:50:26Z,806.0,433628.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:50:26 UTC,1.1279513888888888,27.070833333333333,27.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/5v-1-3_summary,5-v-3-1,5,v,1,3,386,2017-06-08T17:52:08Z,702.36,271110.96,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:52:08 UTC,1.1291319444444445,27.099166666666665,27.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10c-1-2_copy,10-c-2-1,10,c,1,2,523,2017-06-08T17:11:44Z,1064.59,556780.57,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:11:44 UTC,1.1010763888888888,26.425833333333333,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10c-1-3_copy,10-c-3-1,10,c,1,3,740,2017-06-08T17:14:01Z,1285.76,951462.4,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:14:01 UTC,1.102662037037037,26.46388888888889,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10c-1-4_copy,10-c-4-1,10,c,1,4,337,2017-06-08T17:17:14Z,921.45,310528.65,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:17:14 UTC,1.1048958333333334,26.5175,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10v-1-1_copy,10-v-1-1,10,v,1,1,575,2017-06-08T17:19:48Z,925.25,532018.75,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:19:48 UTC,1.1066782407407407,26.560277777777777,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10v-1-2_copy,10-v-2-1,10,v,1,2,237,2017-06-08T17:22:15Z,1247.2,295586.4,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:22:15 UTC,1.1083796296296295,26.601111111111113,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10v-1-3_copy,10-v-3-1,10,v,1,3,808,2017-06-08T17:24:25Z,1017.52,822156.16,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:24:25 UTC,1.1098842592592593,26.63722222222222,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_10v-1-4_copy,10-v-4-1,10,v,1,4,465,2017-06-08T17:26:26Z,1039.33,483288.44999999995,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:26:26 UTC,1.1112847222222222,26.670833333333334,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_16c-1-3_copy,16-c-3-1,16,c,1,3,951,2017-06-08T17:00:52Z,1368.02,1300987.02,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:00:52 UTC,1.0935300925925926,26.244722222222222,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_16c-1-4_copy,16-c-4-1,16,c,1,4,1284,2017-06-08T17:02:58Z,1366.32,1754354.88,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:02:58 UTC,1.094988425925926,26.279722222222222,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_20c-1-2_copy,20-c-2-1,20,c,1,2,988,2017-06-08T16:48:25Z,1256.19,1241115.72,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:48:25 UTC,1.0848842592592594,26.037222222222223,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_20c-1-3_copy,20-c-3-1,20,c,1,3,1153,2017-06-08T16:50:23Z,1135.45,1309173.85,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:50:23 UTC,1.08625,26.07,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_20v-1-1_copy,20-v-1-1,20,v,1,1,1119,2017-06-08T16:34:02Z,1262.73,1412994.87,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:34:02 UTC,1.0748958333333334,25.7975,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_20v-1-3_copy,20-v-3-1,20,v,1,3,934,2017-06-08T16:40:25Z,1162.15,1085448.1,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:40:25 UTC,1.0793287037037036,25.90388888888889,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_24c-1-3_copy,24-c-3-1,24,c,1,3,2019,2017-06-08T16:22:52Z,1201.69,2426212.1100000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:22:52 UTC,1.0671412037037038,25.61138888888889,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_24c-1-4_copy,24-c-4-1,24,c,1,4,1314,2017-06-08T16:26:14Z,1396.01,1834357.14,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:26:14 UTC,1.0694791666666668,25.6675,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_27v-1-1_copy,27-v-1-1,27,v,1,1,1385,2017-06-08T16:04:44Z,1372.1,1900358.4999999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:04:44 UTC,1.054548611111111,25.309166666666666,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_27v-1-2_copy,27-v-2-1,27,v,1,2,937,2017-06-08T16:06:57Z,1276.54,1196117.98,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:06:57 UTC,1.056087962962963,25.34611111111111,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_27v-1-4_copy,27-v-4-1,27,v,1,4,937,2017-06-08T16:10:47Z,1264.44,1184780.28,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 16:10:47 UTC,1.05875,25.41,25.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_5c-1-1_copy,5-c-1-1,5,c,1,1,234,2017-06-08T17:36:45Z,798.73,186902.82,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:36:45 UTC,1.118449074074074,26.842777777777776,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_5c-1-2_copy,5-c-2-1,5,c,1,2,188,2017-06-08T17:39:41Z,1171.25,220195.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:39:41 UTC,1.120486111111111,26.891666666666666,26.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun08/summary_export_5v-1-4_copy,5-v-4-1,5,v,1,4,199,2017-06-08T17:53:51Z,834.22,166009.78,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-08 17:53:51 UTC,1.130324074074074,27.127777777777776,27.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/27c-1-1_summary,27-c-1-1,27,c,1,1,26203,2017-06-09T19:54:36Z,1051.81,27560577.43,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:54:36 UTC,2.2141782407407407,53.140277777777776,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/27c-1-3_summary,27-c-3-1,27,c,1,3,26171,2017-06-09T19:58:50Z,990.13,25912692.23,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:58:50 UTC,2.2171180555555554,53.21083333333333,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/27v-1-1_summary,27-v-1-1,27,v,1,1,3303,2017-06-09T19:46:06Z,1153.17,3808920.5100000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:46:06 UTC,2.208275462962963,52.99861111111111,52.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/summary_export_27c-1-2_copy,27-c-2-1,27,c,1,2,25566,2017-06-09T19:56:35Z,1019.77,26071439.82,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:56:35 UTC,2.2155555555555555,53.17333333333333,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/summary_export_27c-1-4_copy,27-c-4-1,27,c,1,4,24307,2017-06-09T20:00:34Z,993.1,24139281.7,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 20:00:34 UTC,2.2183217592592595,53.23972222222222,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/summary_export_27v-1-2_copy,27-v-2-1,27,v,1,2,3936,2017-06-09T19:47:53Z,1156.49,4551944.64,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:47:53 UTC,2.209513888888889,53.028333333333336,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/summary_export_27v-1-3_copy,27-v-3-1,27,v,1,3,1485,2017-06-09T19:50:07Z,1287.23,1911536.55,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:50:07 UTC,2.2110648148148146,53.065555555555555,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09-eve/summary_export_27v-1-4_copy,27-v-4-1,27,v,1,4,2314,2017-06-09T19:52:20Z,1212.67,2806118.3800000004,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 19:52:20 UTC,2.2126041666666665,53.1025,53.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/10c-1-1_summary,10-c-1-1,10,c,1,1,1543,2017-06-09T17:10:21Z,1308.61,2019185.2299999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:10:21 UTC,2.100115740740741,50.40277777777778,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/10c-1-2_summary,10-c-2-1,10,c,1,2,1233,2017-06-09T17:12:05Z,1226.39,1512138.87,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:12:05 UTC,2.1013194444444445,50.431666666666665,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/10c-1-3_summary,10-c-3-1,10,c,1,3,2455,2017-06-09T17:13:50Z,1167.52,2866261.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:13:50 UTC,2.1025347222222224,50.46083333333333,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/10c-1-4_summary,10-c-4-1,10,c,1,4,1381,2017-06-09T17:15:41Z,1285.04,1774640.24,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:15:41 UTC,2.1038194444444445,50.49166666666667,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/10v-1-3_summary,10-v-3-1,10,v,1,3,1678,2017-06-09T17:22:45Z,1165.77,1956162.06,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:22:45 UTC,2.108726851851852,50.60944444444444,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/10v-1-4_summary,10-v-4-1,10,v,1,4,2070,2017-06-09T17:24:26Z,1259.87,2607930.9,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:24:26 UTC,2.1098958333333333,50.6375,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/16c-1-1_summary,16-c-1-1,16,c,1,1,10783,2017-06-09T16:46:16Z,1131.12,12196866.959999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:46:16 UTC,2.083391203703704,50.00138888888889,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/16c-1-2_summary,16-c-2-1,16,c,1,2,8958,2017-06-09T16:48:21Z,1154.2,10339323.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:48:21 UTC,2.084837962962963,50.03611111111111,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/16c-1-3_summary,16-c-3-1,16,c,1,3,9654,2017-06-09T16:50:18Z,1231.22,11886197.88,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:50:18 UTC,2.0861921296296297,50.06861111111111,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/16c-1-4_summary,16-c-4-1,16,c,1,4,12889,2017-06-09T16:52:06Z,1189.88,15336363.320000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:52:06 UTC,2.0874421296296295,50.09861111111111,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20c-1-1_summary,20-c-1-1,20,c,1,1,17561,2017-06-09T16:37:52Z,1096.36,19253177.959999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:37:52 UTC,2.0775578703703705,49.86138888888889,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20c-1-2_summary,20-c-2-1,20,c,1,2,14853,2017-06-09T16:39:44Z,1069.06,15878748.18,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:39:44 UTC,2.0788541666666664,49.8925,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20c-1-3_summary,20-c-3-1,20,c,1,3,17264,2017-06-09T16:41:45Z,1104.15,19062045.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:41:45 UTC,2.08025462962963,49.92611111111111,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20c-1-4_summary,20-c-4-1,20,c,1,4,17948,2017-06-09T16:43:48Z,1105.61,19843488.279999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:43:48 UTC,2.081678240740741,49.960277777777776,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20v-1-1_summary,20-v-1-1,20,v,1,1,17265,2017-06-09T17:01:59Z,1149.05,19838348.25,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:01:59 UTC,2.0943055555555556,50.263333333333335,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20v-1-2_summary,20-v-2-1,20,v,1,2,16951,2017-06-09T17:03:50Z,1145.71,19420930.21,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:03:50 UTC,2.0955902777777777,50.29416666666667,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20v-1-3_summary,20-v-3-1,20,v,1,3,16457,2017-06-09T17:05:48Z,1123.48,18489110.36,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:05:48 UTC,2.0969560185185183,50.32694444444444,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/20v-1-4_summary,20-v-4-1,20,v,1,4,14257,2017-06-09T17:07:35Z,1143.65,16305018.05,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:07:35 UTC,2.0981944444444443,50.35666666666667,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/24c-1-1_summary,24-c-1-1,24,c,1,1,20975,2017-06-09T16:29:19Z,1028.7,21576982.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:29:19 UTC,2.07162037037037,49.71888888888889,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/24c-1-3_summary,24-c-3-1,24,c,1,3,22145,2017-06-09T16:33:45Z,1001.44,22176888.8,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:33:45 UTC,2.0746990740740743,49.79277777777778,49.0
