keep,file_name,unique,temp,variability,sample_day,replicate,cell_density,start_time,cell_volume,total_biovolume,start.time,time_since_innoc_days,time_since_innoc_hours,rows
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5c-3-4_copy,5-c-4-3,5,c,3,4,4646,2017-06-13T18:31:14Z,1528.66,7102154.36,2017-06-07T14:46:11Z,6.156284722222222,147.75083333333333,344
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-3-1_copy,5-v-1-3,5,v,3,1,8508,2017-06-13T19:14:25Z,1429.7,12163887.6,2017-06-07T14:46:11Z,6.186273148148148,148.47055555555556,345
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-3-2_copy,5-v-2-3,5,v,3,2,4118,2017-06-13T19:16:39Z,1562.47,6434251.46,2017-06-07T14:46:11Z,6.187824074074074,148.5077777777778,346
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-3-3_copy,5-v-3-3,5,v,3,3,1975,2017-06-13T19:19:42Z,1600.81,3161599.75,2017-06-07T14:46:11Z,6.18994212962963,148.5586111111111,347
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-3-4_copy,5-v-4-3,5,v,3,4,5694,2017-06-13T19:21:52Z,1447.68,8243089.92,2017-06-07T14:46:11Z,6.191446759259259,148.59472222222223,348
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-4-1_copy,5-v-1-4,5,v,4,1,2942,2017-06-13T19:24:18Z,1550.48,4561512.16,2017-06-07T14:46:11Z,6.1931365740740745,148.6352777777778,349
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-4-2_copy,5-v-2-4,5,v,4,2,5732,2017-06-13T19:26:29Z,1476.65,8464157.8,2017-06-07T14:46:11Z,6.194652777777778,148.67166666666665,350
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-4-3_copy,5-v-3-4,5,v,4,3,5630,2017-06-13T19:28:39Z,1399.92,7881549.600000001,2017-06-07T14:46:11Z,6.196157407407408,148.70777777777778,351
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun13-eve/summary_export_5v-4-4_copy,5-v-4-4,5,v,4,4,10984,2017-06-13T19:30:53Z,1495.84,16430306.559999999,2017-06-07T14:46:11Z,6.197708333333333,148.745,352
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/5c-4-3_summary,5-c-3-4,5,c,4,3,6128,2017-06-14T19:47:00Z,1376.36,8434334.08,2017-06-07T14:46:11Z,7.208900462962963,173.01361111111112,353
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/5c-4-4_summary,5-c-4-4,5,c,4,4,10616,2017-06-14T19:48:54Z,1559.07,16551087.12,2017-06-07T14:46:11Z,7.210219907407407,173.04527777777778,354
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/5v-4-3_summary,5-v-3-4,5,v,4,3,8803,2017-06-14T20:24:48Z,1315.33,11578849.99,2017-06-07T14:46:11Z,7.235150462962963,173.6436111111111,355
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/summary_export_5c-4-1_copy,5-c-1-4,5,c,4,1,12214,2017-06-14T19:41:52Z,1449.76,17707368.64,2017-06-07T14:46:11Z,7.205335648148148,172.92805555555555,356
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/summary_export_5c-4-2_copy,5-c-2-4,5,c,4,2,9055,2017-06-14T19:44:26Z,1525.98,13817748.9,2017-06-07T14:46:11Z,7.207118055555555,172.97083333333333,357
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/summary_export_5v-4-1_copy,5-v-1-4,5,v,4,1,7748,2017-06-14T20:19:56Z,1368.03,10599496.44,2017-06-07T14:46:11Z,7.231770833333333,173.5625,358
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/summary_export_5v-4-2_copy,5-v-2-4,5,v,4,2,11178,2017-06-14T20:22:18Z,1408.89,15748572.420000002,2017-06-07T14:46:11Z,7.2334143518518514,173.60194444444446,359
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun14-eve/summary_export_5v-4-4_copy,5-v-4-4,5,v,4,4,14717,2017-06-14T20:26:38Z,1271.28,18709427.759999998,2017-06-07T14:46:11Z,7.236423611111111,173.67416666666668,360
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5c-4-1_summary,5-c-1-4,5,c,4,1,12299,2017-06-15T19:26:07Z,1212.54,14913029.459999999,2017-06-07T14:46:11Z,8.194398148148148,196.66555555555556,361
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5c-4-3_summary,5-c-3-4,5,c,4,3,6400,2017-06-15T19:32:22Z,1539.47,9852608,2017-06-07T14:46:11Z,8.198738425925926,196.7697222222222,362
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5c-4-4_summary,5-c-4-4,5,c,4,4,11308,2017-06-15T19:34:15Z,1309.03,14802511.24,2017-06-07T14:46:11Z,8.200046296296296,196.8011111111111,363
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5v-4-1_summary,5-v-1-4,5,v,4,1,12627,2017-06-15T19:55:24Z,1112.5,14047537.5,2017-06-07T14:46:11Z,8.214733796296295,197.1536111111111,364
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5v-4-2_summary,5-v-2-4,5,v,4,2,10459,2017-06-15T19:57:14Z,1092.87,11430327.329999998,2017-06-07T14:46:11Z,8.216006944444445,197.18416666666667,365
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5v-4-3_summary,5-v-3-4,5,v,4,3,7984,2017-06-15T19:59:04Z,1323.85,10569618.399999999,2017-06-07T14:46:11Z,8.217280092592592,197.21472222222224,366
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/5v-4-4_summary,5-v-4-4,5,v,4,4,15943,2017-06-15T20:00:59Z,1189.42,18962923.060000002,2017-06-07T14:46:11Z,8.21861111111111,197.24666666666667,367
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun15-eve/summary_export_5c-4-2_copy,5-c-2-4,5,c,4,2,13788,2017-06-15T19:28:16Z,1277.66,17616376.080000002,2017-06-07T14:46:11Z,8.195891203703704,196.70138888888889,368
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5c-3-2_summary,5-c-2-3,5,c,3,2,14051,2017-06-16T17:52:10Z,1030.59,14480820.089999998,2017-06-07T14:46:11Z,9.129155092592592,219.09972222222223,369
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5v-3-1_summary,5-v-1-3,5,v,3,1,16626,2017-06-16T17:41:49Z,975.09,16211846.34,2017-06-07T14:46:11Z,9.121967592592593,218.9272222222222,370
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5v-3-4_summary,5-v-4-3,5,v,3,4,11295,2017-06-16T17:48:00Z,1032.12,11657795.399999999,2017-06-07T14:46:11Z,9.126261574074075,219.03027777777777,371
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5v-5-1_summary,5-v-1-5,5,v,5,1,16078,2017-06-16T17:32:30Z,958.29,15407386.62,2017-06-07T14:46:11Z,9.115497685185185,218.77194444444444,372
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5v-5-2_summary,5-v-2-5,5,v,5,2,18008,2017-06-16T17:34:24Z,1027.39,18501239.12,2017-06-07T14:46:11Z,9.116817129629629,218.8036111111111,373
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5v-5-3_summary,5-v-3-5,5,v,5,3,15967,2017-06-16T17:36:13Z,1046.45,16708667.15,2017-06-07T14:46:11Z,9.118078703703704,218.83388888888888,374
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/5v-5-4_summary,5-v-4-5,5,v,5,4,8909,2017-06-16T17:37:59Z,1035.96,9229367.64,2017-06-07T14:46:11Z,9.119305555555556,218.86333333333334,375
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-3-1_copy,5-c-1-3,5,c,3,1,5048,2017-06-16T17:49:52Z,1072.75,5415242,2017-06-07T14:46:11Z,9.12755787037037,219.0613888888889,376
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-3-3_copy,5-c-3-3,5,c,3,3,4433,2017-06-16T17:53:55Z,1003.19,4447141.2700000005,2017-06-07T14:46:11Z,9.13037037037037,219.1288888888889,377
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-3-4_copy,5-c-4-3,5,c,3,4,8183,2017-06-16T17:56:11Z,1101.42,9012919.860000001,2017-06-07T14:46:11Z,9.131944444444445,219.16666666666666,378
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-5-1_copy,5-c-1-5,5,c,5,1,8197,2017-06-16T17:19:29Z,1079.83,8851366.51,2017-06-07T14:46:11Z,9.106458333333334,218.555,379
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-5-2_copy,5-c-2-5,5,c,5,2,4910,2017-06-16T17:22:24Z,1089.79,5350868.899999999,2017-06-07T14:46:11Z,9.108483796296296,218.60361111111112,380
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-5-3_copy,5-c-3-5,5,c,5,3,7154,2017-06-16T17:24:51Z,1078.32,7714301.279999999,2017-06-07T14:46:11Z,9.110185185185186,218.64444444444445,381
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5c-5-4_copy,5-c-4-5,5,c,5,4,7344,2017-06-16T17:27:26Z,1060.59,7788972.959999999,2017-06-07T14:46:11Z,9.111979166666666,218.6875,382
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5v-3-2_copy,5-v-2-3,5,v,3,2,6830,2017-06-16T17:43:31Z,1072.47,7324970.100000001,2017-06-07T14:46:11Z,9.123148148148148,218.95555555555555,383
keep,Tetraselmis_experiment/data-raw/flowcam-summaries-jun16-eve/summary_export_5v-3-3_copy,5-v-3-3,5,v,3,3,3805,2017-06-16T17:45:49Z,1102.49,4194974.45,2017-06-07T14:46:11Z,9.12474537037037,218.99388888888888,384
NA,NA,NA,15,v,NA,NA,1291,NA,NA,NA,NA,NA,3.828888888888889,NA
NA,NA,NA,15,v,NA,NA,791,NA,NA,NA,NA,NA,3.857222222222222,NA
NA,NA,NA,15,v,NA,NA,855,NA,NA,NA,NA,NA,3.8858333333333333,NA
NA,NA,NA,15,v,NA,NA,862,NA,NA,NA,NA,NA,3.913611111111111,NA
NA,NA,NA,15,v,NA,NA,660,NA,NA,NA,NA,NA,3.9472222222222224,NA
NA,NA,NA,15,v,NA,NA,1136,NA,NA,NA,NA,NA,3.985,NA
NA,NA,NA,15,v,NA,NA,1499,NA,NA,NA,NA,NA,4.014444444444444,NA
NA,NA,NA,15,v,NA,NA,1045,NA,NA,NA,NA,NA,4.0472222222222225,NA
NA,NA,NA,15,v,NA,NA,937,NA,NA,NA,NA,NA,4.075277777777778,NA
NA,NA,NA,15,v,NA,NA,999,NA,NA,NA,NA,NA,4.1033333333333335,NA
NA,NA,NA,15,v,NA,NA,1245,NA,NA,NA,NA,NA,4.1530555555555555,NA
NA,NA,NA,15,v,NA,NA,1029,NA,NA,NA,NA,NA,4.183888888888889,NA
NA,NA,NA,15,v,NA,NA,802,NA,NA,NA,NA,NA,4.243611111111111,NA
NA,NA,NA,15,v,NA,NA,1013,NA,NA,NA,NA,NA,4.2155555555555555,NA
NA,NA,NA,15,v,NA,NA,894,NA,NA,NA,NA,NA,4.272222222222222,NA
NA,NA,NA,15,v,NA,NA,479,NA,NA,NA,NA,NA,4.300277777777778,NA
NA,NA,NA,15,v,NA,NA,1109,NA,NA,NA,NA,NA,4.329166666666667,NA
NA,NA,NA,15,v,NA,NA,579,NA,NA,NA,NA,NA,4.359166666666667,NA
NA,NA,NA,15,v,NA,NA,789,NA,NA,NA,NA,NA,4.3875,NA
NA,NA,NA,15,v,NA,NA,740,NA,NA,NA,NA,NA,4.42,NA
NA,NA,NA,20,c,NA,NA,1228,NA,NA,NA,NA,NA,0.8008333333333333,NA
NA,NA,NA,20,c,NA,NA,850,NA,NA,NA,NA,NA,0.83,NA
NA,NA,NA,20,c,NA,NA,1041,NA,NA,NA,NA,NA,0.8577777777777778,NA
NA,NA,NA,20,c,NA,NA,798,NA,NA,NA,NA,NA,0.8852777777777778,NA
NA,NA,NA,20,c,NA,NA,1139,NA,NA,NA,NA,NA,0.915,NA
NA,NA,NA,20,c,NA,NA,1054,NA,NA,NA,NA,NA,0.9472222222222222,NA
NA,NA,NA,20,c,NA,NA,584,NA,NA,NA,NA,NA,0.9819444444444444,NA
NA,NA,NA,20,c,NA,NA,1171,NA,NA,NA,NA,NA,1.0097222222222222,NA
NA,NA,NA,20,c,NA,NA,729,NA,NA,NA,NA,NA,1.0372222222222223,NA
NA,NA,NA,20,c,NA,NA,833,NA,NA,NA,NA,NA,1.0666666666666667,NA
NA,NA,NA,20,c,NA,NA,1013,NA,NA,NA,NA,NA,1.0958333333333334,NA
NA,NA,NA,20,v,NA,NA,476,NA,NA,NA,NA,NA,4.573333333333333,NA
NA,NA,NA,20,v,NA,NA,735,NA,NA,NA,NA,NA,4.61,NA
NA,NA,NA,20,v,NA,NA,1013,NA,NA,NA,NA,NA,4.638055555555556,NA
NA,NA,NA,20,v,NA,NA,632,NA,NA,NA,NA,NA,4.667777777777777,NA
NA,NA,NA,20,v,NA,NA,862,NA,NA,NA,NA,NA,4.849444444444444,NA
NA,NA,NA,20,v,NA,NA,575,NA,NA,NA,NA,NA,4.877777777777778,NA
NA,NA,NA,20,v,NA,NA,832,NA,NA,NA,NA,NA,4.9063888888888885,NA
NA,NA,NA,20,v,NA,NA,1205,NA,NA,NA,NA,NA,4.934722222222222,NA
NA,NA,NA,20,v,NA,NA,476,NA,NA,NA,NA,NA,4.963611111111111,NA
NA,NA,NA,24,c,NA,NA,667,NA,NA,NA,NA,NA,2.560277777777778,NA
NA,NA,NA,24,c,NA,NA,814,NA,NA,NA,NA,NA,2.602777777777778,NA
NA,NA,NA,24,c,NA,NA,1305,NA,NA,NA,NA,NA,2.631111111111111,NA
NA,NA,NA,24,c,NA,NA,1063,NA,NA,NA,NA,NA,2.6619444444444444,NA
NA,NA,NA,24,c,NA,NA,825,NA,NA,NA,NA,NA,2.6911111111111112,NA
NA,NA,NA,24,c,NA,NA,768,NA,NA,NA,NA,NA,2.72,NA
NA,NA,NA,24,c,NA,NA,381,NA,NA,NA,NA,NA,2.752222222222222,NA
NA,NA,NA,24,c,NA,NA,703,NA,NA,NA,NA,NA,2.7841666666666667,NA
NA,NA,NA,24,c,NA,NA,723,NA,NA,NA,NA,NA,2.8555555555555556,NA
NA,NA,NA,24,c,NA,NA,534,NA,NA,NA,NA,NA,2.825277777777778,NA
NA,NA,NA,24,c,NA,NA,1102,NA,NA,NA,NA,NA,2.8847222222222224,NA
NA,NA,NA,24,c,NA,NA,1054,NA,NA,NA,NA,NA,2.9141666666666666,NA
NA,NA,NA,24,v,NA,NA,896,NA,NA,NA,NA,NA,3.0947222222222224,NA
NA,NA,NA,24,v,NA,NA,735,NA,NA,NA,NA,NA,3.1233333333333335,NA
NA,NA,NA,24,v,NA,NA,1078,NA,NA,NA,NA,NA,3.1525,NA
NA,NA,NA,24,v,NA,NA,495,NA,NA,NA,NA,NA,3.1830555555555557,NA
NA,NA,NA,24,v,NA,NA,766,NA,NA,NA,NA,NA,3.2127777777777777,NA
NA,NA,NA,24,v,NA,NA,1167,NA,NA,NA,NA,NA,3.254722222222222,NA
NA,NA,NA,24,v,NA,NA,722,NA,NA,NA,NA,NA,3.2825,NA
NA,NA,NA,24,v,NA,NA,761,NA,NA,NA,NA,NA,3.338888888888889,NA
NA,NA,NA,24,v,NA,NA,670,NA,NA,NA,NA,NA,3.311111111111111,NA
NA,NA,NA,24,v,NA,NA,656,NA,NA,NA,NA,NA,3.39,NA
NA,NA,NA,24,v,NA,NA,703,NA,NA,NA,NA,NA,3.421388888888889,NA
NA,NA,NA,24,v,NA,NA,772,NA,NA,NA,NA,NA,3.450277777777778,NA
NA,NA,NA,24,v,NA,NA,613,NA,NA,NA,NA,NA,3.479722222222222,NA
NA,NA,NA,24,v,NA,NA,1316,NA,NA,NA,NA,NA,3.51,NA
NA,NA,NA,24,v,NA,NA,707,NA,NA,NA,NA,NA,3.5391666666666666,NA
NA,NA,NA,24,v,NA,NA,1085,NA,NA,NA,NA,NA,3.59,NA
NA,NA,NA,24,v,NA,NA,916,NA,NA,NA,NA,NA,3.6180555555555554,NA
NA,NA,NA,24,v,NA,NA,999,NA,NA,NA,NA,NA,3.6463888888888887,NA
NA,NA,NA,24,v,NA,NA,814,NA,NA,NA,NA,NA,3.674722222222222,NA
NA,NA,NA,24,v,NA,NA,1321,NA,NA,NA,NA,NA,3.7047222222222222,NA
NA,NA,NA,29,c,NA,NA,1304,NA,NA,NA,NA,NA,0.005277777777777778,NA
NA,NA,NA,29,c,NA,NA,951,NA,NA,NA,NA,NA,0.034166666666666665,NA
NA,NA,NA,29,c,NA,NA,743,NA,NA,NA,NA,NA,0.0661111111111111,NA
NA,NA,NA,29,c,NA,NA,1085,NA,NA,NA,NA,NA,0.1713888888888889,NA
NA,NA,NA,29,c,NA,NA,872,NA,NA,NA,NA,NA,0.09416666666666666,NA
NA,NA,NA,29,c,NA,NA,1275,NA,NA,NA,NA,NA,0.20166666666666666,NA
NA,NA,NA,29,c,NA,NA,1357,NA,NA,NA,NA,NA,0.2475,NA
NA,NA,NA,29,c,NA,NA,1454,NA,NA,NA,NA,NA,0.2841666666666667,NA
NA,NA,NA,29,c,NA,NA,789,NA,NA,NA,NA,NA,0.31222222222222223,NA
NA,NA,NA,29,c,NA,NA,745,NA,NA,NA,NA,NA,0.3411111111111111,NA
NA,NA,NA,29,c,NA,NA,777,NA,NA,NA,NA,NA,0.36916666666666664,NA
NA,NA,NA,29,c,NA,NA,740,NA,NA,NA,NA,NA,0.4152777777777778,NA
NA,NA,NA,29,c,NA,NA,755,NA,NA,NA,NA,NA,0.44555555555555554,NA
NA,NA,NA,29,c,NA,NA,623,NA,NA,NA,NA,NA,0.4738888888888889,NA
NA,NA,NA,29,c,NA,NA,865,NA,NA,NA,NA,NA,0.5102777777777778,NA
NA,NA,NA,29,c,NA,NA,1085,NA,NA,NA,NA,NA,0.5386111111111112,NA
NA,NA,NA,29,c,NA,NA,1526,NA,NA,NA,NA,NA,0.5666666666666667,NA
NA,NA,NA,29,c,NA,NA,856,NA,NA,NA,NA,NA,0.5975,NA
NA,NA,NA,29,c,NA,NA,931,NA,NA,NA,NA,NA,0.6663888888888889,NA
NA,NA,NA,29,c,NA,NA,688,NA,NA,NA,NA,NA,0.6386111111111111,NA
NA,NA,NA,29,c,NA,NA,883,NA,NA,NA,NA,NA,0.705,NA
NA,NA,NA,20,c,NA,NA,2787,NA,NA,NA,NA,NA,32.54277777777778,NA
NA,NA,NA,20,c,NA,NA,2232,NA,NA,NA,NA,NA,32.57138888888889,NA
NA,NA,NA,20,c,NA,NA,2711,NA,NA,NA,NA,NA,32.60055555555556,NA
NA,NA,NA,20,c,NA,NA,3799,NA,NA,NA,NA,NA,32.630833333333335,NA
NA,NA,NA,20,v,NA,NA,1292,NA,NA,NA,NA,NA,31.04083333333333,NA
NA,NA,NA,20,v,NA,NA,2012,NA,NA,NA,NA,NA,31.07,NA
NA,NA,NA,20,v,NA,NA,706,NA,NA,NA,NA,NA,31.09888888888889,NA
NA,NA,NA,20,v,NA,NA,1194,NA,NA,NA,NA,NA,31.126944444444444,NA
NA,NA,NA,24,c,NA,NA,5721,NA,NA,NA,NA,NA,32.396388888888886,NA
NA,NA,NA,24,c,NA,NA,4379,NA,NA,NA,NA,NA,32.425555555555555,NA
NA,NA,NA,24,c,NA,NA,5556,NA,NA,NA,NA,NA,32.455555555555556,NA
NA,NA,NA,24,c,NA,NA,5793,NA,NA,NA,NA,NA,32.485277777777775,NA
NA,NA,NA,24,v,NA,NA,2235,NA,NA,NA,NA,NA,30.891944444444444,NA
NA,NA,NA,24,v,NA,NA,1991,NA,NA,NA,NA,NA,30.919444444444444,NA
NA,NA,NA,24,v,NA,NA,1578,NA,NA,NA,NA,NA,30.949166666666667,NA
NA,NA,NA,24,v,NA,NA,1443,NA,NA,NA,NA,NA,30.977777777777778,NA
NA,NA,NA,29,c,NA,NA,4512,NA,NA,NA,NA,NA,31.504444444444445,NA
NA,NA,NA,29,c,NA,NA,2343,NA,NA,NA,NA,NA,31.534166666666668,NA
NA,NA,NA,29,c,NA,NA,3716,NA,NA,NA,NA,NA,31.566388888888888,NA
NA,NA,NA,29,c,NA,NA,1045,NA,NA,NA,NA,NA,31.59611111111111,NA
NA,NA,NA,15,v,NA,NA,1124,NA,NA,NA,NA,NA,29.345277777777778,NA
NA,NA,NA,15,v,NA,NA,2151,NA,NA,NA,NA,NA,29.374444444444446,NA
NA,NA,NA,15,v,NA,NA,1688,NA,NA,NA,NA,NA,29.40388888888889,NA
NA,NA,NA,15,v,NA,NA,234,NA,NA,NA,NA,NA,29.433055555555555,NA
NA,NA,NA,20,c,NA,NA,1559,NA,NA,NA,NA,NA,29.045833333333334,NA
NA,NA,NA,20,c,NA,NA,2315,NA,NA,NA,NA,NA,29.075277777777778,NA
NA,NA,NA,20,c,NA,NA,2534,NA,NA,NA,NA,NA,29.10333333333333,NA
NA,NA,NA,20,c,NA,NA,2877,NA,NA,NA,NA,NA,29.1325,NA
NA,NA,NA,20,v,NA,NA,803,NA,NA,NA,NA,NA,28.89138888888889,NA
NA,NA,NA,20,v,NA,NA,1543,NA,NA,NA,NA,NA,28.92888888888889,NA
NA,NA,NA,20,v,NA,NA,1197,NA,NA,NA,NA,NA,28.959444444444443,NA
NA,NA,NA,20,v,NA,NA,837,NA,NA,NA,NA,NA,28.988333333333333,NA
NA,NA,NA,24,c,NA,NA,3119,NA,NA,NA,NA,NA,28.581944444444446,NA
NA,NA,NA,24,c,NA,NA,2469,NA,NA,NA,NA,NA,28.610555555555557,NA
NA,NA,NA,24,c,NA,NA,2327,NA,NA,NA,NA,NA,28.64611111111111,NA
NA,NA,NA,24,c,NA,NA,2905,NA,NA,NA,NA,NA,28.674444444444443,NA
NA,NA,NA,24,v,NA,NA,1688,NA,NA,NA,NA,NA,28.739722222222223,NA
NA,NA,NA,24,v,NA,NA,1377,NA,NA,NA,NA,NA,28.775,NA
NA,NA,NA,24,v,NA,NA,1580,NA,NA,NA,NA,NA,28.804166666666667,NA
NA,NA,NA,24,v,NA,NA,1311,NA,NA,NA,NA,NA,28.8325,NA
NA,NA,NA,15,v,NA,NA,926,NA,NA,NA,NA,NA,23.128611111111113,NA
NA,NA,NA,15,v,NA,NA,605,NA,NA,NA,NA,NA,23.156944444444445,NA
NA,NA,NA,15,v,NA,NA,289,NA,NA,NA,NA,NA,23.185277777777777,NA
NA,NA,NA,15,v,NA,NA,753,NA,NA,NA,NA,NA,23.214166666666667,NA
NA,NA,NA,20,c,NA,NA,1011,NA,NA,NA,NA,NA,23.74361111111111,NA
NA,NA,NA,20,c,NA,NA,1228,NA,NA,NA,NA,NA,23.779444444444444,NA
NA,NA,NA,20,c,NA,NA,468,NA,NA,NA,NA,NA,23.809166666666666,NA
NA,NA,NA,20,c,NA,NA,861,NA,NA,NA,NA,NA,23.839444444444446,NA
NA,NA,NA,20,v,NA,NA,1825,NA,NA,NA,NA,NA,22.87388888888889,NA
NA,NA,NA,20,v,NA,NA,1568,NA,NA,NA,NA,NA,22.90388888888889,NA
NA,NA,NA,20,v,NA,NA,1313,NA,NA,NA,NA,NA,22.932222222222222,NA
NA,NA,NA,20,v,NA,NA,927,NA,NA,NA,NA,NA,23.069444444444443,NA
NA,NA,NA,24,c,NA,NA,1662,NA,NA,NA,NA,NA,23.4375,NA
NA,NA,NA,24,c,NA,NA,1140,NA,NA,NA,NA,NA,23.575833333333332,NA
NA,NA,NA,24,c,NA,NA,1676,NA,NA,NA,NA,NA,23.466666666666665,NA
NA,NA,NA,24,c,NA,NA,750,NA,NA,NA,NA,NA,23.628888888888888,NA
NA,NA,NA,24,c,NA,NA,1716,NA,NA,NA,NA,NA,23.495833333333334,NA
NA,NA,NA,24,c,NA,NA,1368,NA,NA,NA,NA,NA,23.656944444444445,NA
NA,NA,NA,24,c,NA,NA,807,NA,NA,NA,NA,NA,23.523888888888887,NA
NA,NA,NA,24,c,NA,NA,2056,NA,NA,NA,NA,NA,23.68638888888889,NA
NA,NA,NA,24,v,NA,NA,1184,NA,NA,NA,NA,NA,22.725555555555555,NA
NA,NA,NA,24,v,NA,NA,1751,NA,NA,NA,NA,NA,22.753888888888888,NA
NA,NA,NA,24,v,NA,NA,1149,NA,NA,NA,NA,NA,22.782777777777778,NA
NA,NA,NA,24,v,NA,NA,1726,NA,NA,NA,NA,NA,22.813333333333333,NA
NA,NA,NA,29,c,NA,NA,1271,NA,NA,NA,NA,NA,23.289444444444445,NA
NA,NA,NA,29,c,NA,NA,1443,NA,NA,NA,NA,NA,23.31861111111111,NA
NA,NA,NA,29,c,NA,NA,1445,NA,NA,NA,NA,NA,23.346944444444443,NA
NA,NA,NA,29,c,NA,NA,364,NA,NA,NA,NA,NA,23.37388888888889,NA
NA,NA,NA,15,v,NA,NA,9145,NA,NA,NA,NA,NA,55.367222222222225,NA
NA,NA,NA,15,v,NA,NA,5169,NA,NA,NA,NA,NA,55.393055555555556,NA
NA,NA,NA,15,v,NA,NA,3879,NA,NA,NA,NA,NA,55.41638888888889,NA
NA,NA,NA,15,v,NA,NA,5960,NA,NA,NA,NA,NA,55.44444444444444,NA
NA,NA,NA,20,c,NA,NA,10243,NA,NA,NA,NA,NA,54.88527777777778,NA
NA,NA,NA,20,c,NA,NA,9874,NA,NA,NA,NA,NA,54.445,NA
NA,NA,NA,20,c,NA,NA,12450,NA,NA,NA,NA,NA,54.91361111111111,NA
NA,NA,NA,20,c,NA,NA,11939,NA,NA,NA,NA,NA,54.473333333333336,NA
NA,NA,NA,20,c,NA,NA,11005,NA,NA,NA,NA,NA,54.94277777777778,NA
NA,NA,NA,20,c,NA,NA,13402,NA,NA,NA,NA,NA,54.50333333333333,NA
NA,NA,NA,20,c,NA,NA,12344,NA,NA,NA,NA,NA,54.973055555555554,NA
NA,NA,NA,20,c,NA,NA,12987,NA,NA,NA,NA,NA,54.53277777777778,NA
NA,NA,NA,20,v,NA,NA,9728,NA,NA,NA,NA,NA,55.791111111111114,NA
NA,NA,NA,20,v,NA,NA,12602,NA,NA,NA,NA,NA,55.65638888888889,NA
NA,NA,NA,20,v,NA,NA,12321,NA,NA,NA,NA,NA,55.819722222222225,NA
NA,NA,NA,20,v,NA,NA,11332,NA,NA,NA,NA,NA,55.685833333333335,NA
NA,NA,NA,20,v,NA,NA,11511,NA,NA,NA,NA,NA,55.848055555555554,NA
NA,NA,NA,20,v,NA,NA,11328,NA,NA,NA,NA,NA,55.71361111111111,NA
NA,NA,NA,20,v,NA,NA,11934,NA,NA,NA,NA,NA,55.87722222222222,NA
NA,NA,NA,20,v,NA,NA,9630,NA,NA,NA,NA,NA,55.742222222222225,NA
NA,NA,NA,24,c,NA,NA,16926,NA,NA,NA,NA,NA,54.736666666666665,NA
NA,NA,NA,24,c,NA,NA,16684,NA,NA,NA,NA,NA,54.24916666666667,NA
