year,Lat,Long,Date,sst
2003,33.875,131.125,2003-04-05,12.429999351501465
2003,33.875,131.125,2003-04-06,12.34000015258789
2003,33.875,131.125,2003-04-07,12.369999885559082
2003,33.875,131.125,2003-04-08,12.40999984741211
2003,33.875,131.125,2003-04-09,12.00999927520752
2003,33.875,131.125,2003-04-10,11.929999351501465
2003,33.875,131.125,2003-04-11,12.039999961853027
2003,33.875,131.125,2003-04-12,12.300000190734863
2003,33.875,131.125,2003-04-13,12.399999618530273
2003,33.875,131.125,2003-04-14,12.4399995803833
2003,33.875,131.125,2003-04-15,12.210000038146973
2003,33.875,131.125,2003-04-16,12.469999313354492
2003,33.875,131.125,2003-04-17,13.09000015258789
2003,33.875,131.125,2003-04-18,13.049999237060547
2003,33.875,131.125,2003-04-19,12.799999237060547
2003,33.875,131.125,2003-04-20,12.789999961853027
2003,33.875,131.125,2003-04-21,12.469999313354492
2003,33.875,131.125,2003-04-22,12.559999465942383
2003,33.875,131.125,2003-04-23,12.710000038146973
2003,33.875,131.125,2003-04-24,12.889999389648438
2003,33.875,131.125,2003-04-25,13.109999656677246
2003,33.875,131.125,2003-04-26,13.269999504089355
2003,33.875,131.125,2003-04-27,13.34000015258789
2003,33.875,131.125,2003-04-28,13.539999961853027
2003,33.875,131.125,2003-04-29,13.59999942779541
2003,33.875,131.125,2003-04-30,14.069999694824219
2003,33.875,131.125,2003-05-01,14.09999942779541
2003,33.875,131.125,2003-05-02,14.34000015258789
2003,33.875,131.125,2003-05-03,14.6899995803833
2003,33.875,131.125,2003-05-04,14.779999732971191
2003,33.875,131.125,2003-05-05,14.609999656677246
2003,33.875,131.125,2003-05-06,14.619999885559082
2003,33.875,131.125,2003-05-07,14.739999771118164
2003,33.875,131.125,2003-05-08,14.449999809265137
2003,33.875,131.125,2003-05-09,14.589999198913574
2003,33.875,131.125,2003-05-10,14.679999351501465
2003,33.875,131.125,2003-05-11,14.739999771118164
2003,33.875,131.125,2003-05-12,14.75999927520752
2003,33.875,131.125,2003-05-13,14.899999618530273
2003,33.875,131.125,2003-05-14,15.09999942779541
2003,33.875,131.125,2003-05-15,15.289999961853027
2003,33.875,131.125,2003-05-16,15.469999313354492
2003,33.875,131.125,2003-05-17,15.65999984741211
2003,33.875,131.125,2003-05-18,15.609999656677246
2003,33.875,131.125,2003-05-19,15.289999961853027
2003,33.875,131.125,2003-05-20,17.65999984741211
2003,33.875,131.125,2003-05-21,18.079999923706055
2003,33.875,131.125,2003-05-22,18.19999885559082
2003,33.875,131.125,2003-05-23,18.309999465942383
2003,33.875,131.125,2003-05-24,18.690000534057617
2003,33.875,131.125,2003-05-25,18.899999618530273
2003,33.875,131.125,2003-05-26,18.529998779296875
2003,33.875,131.125,2003-05-27,18.399999618530273
2003,33.875,131.125,2003-05-28,18.559999465942383
2003,33.875,131.125,2003-05-29,18.889999389648438
2003,33.875,131.125,2003-05-30,19.020000457763672
2003,33.875,131.125,2003-05-31,19.079999923706055
2003,33.875,131.125,2003-06-01,19.279998779296875
2003,33.875,131.125,2003-06-02,18.920000076293945
2003,33.875,131.125,2003-06-03,18.770000457763672
2003,33.875,131.125,2003-06-04,19.899999618530273
2003,33.875,131.125,2003-06-05,20.439998626708984
2003,33.875,131.125,2003-06-06,20.350000381469727
2003,33.875,131.125,2003-06-07,20.600000381469727
2003,33.875,131.125,2003-06-08,21.010000228881836
2003,33.875,131.125,2003-06-09,20.8799991607666
2003,33.875,131.125,2003-06-10,20.739999771118164
2003,33.875,131.125,2003-06-11,20.770000457763672
2003,33.875,131.125,2003-06-12,20.850000381469727
2003,33.875,131.125,2003-06-13,20.969999313354492
2003,33.875,131.125,2003-06-14,21.06999969482422
2003,33.875,131.125,2003-06-15,21.18000030517578
2003,33.875,131.125,2003-06-16,21.25
2003,33.875,131.125,2003-06-17,21.25
2003,33.875,131.125,2003-06-18,21.31999969482422
2003,33.875,131.125,2003-06-19,21.44999885559082
2003,33.875,131.125,2003-06-20,21.43000030517578
2003,33.875,131.125,2003-06-21,21.459999084472656
2003,33.875,131.125,2003-06-22,21.520000457763672
2003,33.875,131.125,2003-06-23,21.739999771118164
2003,33.875,131.125,2003-06-24,21.799999237060547
2003,33.875,131.125,2003-06-25,21.8799991607666
2003,33.875,131.125,2003-06-26,21.78999900817871
2003,33.875,131.125,2003-06-27,21.78999900817871
2003,33.875,131.125,2003-06-28,21.90999984741211
2003,33.875,131.125,2003-06-29,22.149999618530273
2003,33.875,131.125,2003-06-30,22.369998931884766
2003,33.875,131.125,2003-07-01,22.53999900817871
2003,33.875,131.125,2003-07-02,22.689998626708984
2003,33.875,131.125,2003-07-03,22.689998626708984
2003,33.875,131.125,2003-07-04,22.779998779296875
2003,33.875,131.125,2003-07-05,22.90999984741211
2003,33.875,131.125,2003-07-06,22.94999885559082
2003,33.875,131.125,2003-07-07,22.829999923706055
2003,33.875,131.125,2003-07-08,22.78999900817871
2003,33.875,131.125,2003-07-09,22.85999870300293
2003,33.875,131.125,2003-07-10,22.84000015258789
2003,33.875,131.125,2003-07-11,22.8799991607666
2003,33.875,131.125,2003-07-12,22.939998626708984
2003,33.875,131.125,2003-07-13,22.959999084472656
2003,33.875,131.125,2003-07-14,23.979999542236328
2003,33.875,131.125,2003-07-15,24.44999885559082
2003,33.875,131.125,2003-07-16,24.239999771118164
2003,33.875,131.125,2003-07-17,24
2003,33.875,131.125,2003-07-18,23.969999313354492
2003,33.875,131.125,2003-07-19,24.059999465942383
2003,33.875,131.125,2003-07-20,24.119998931884766
2003,33.875,131.125,2003-07-21,24.18000030517578
2003,33.875,131.125,2003-07-22,24.260000228881836
2003,33.875,131.125,2003-07-23,24.78999900817871
2003,33.875,131.125,2003-07-24,25.170000076293945
2003,33.875,131.125,2003-07-25,24.649999618530273
2003,33.875,131.125,2003-07-26,24.549999237060547
2003,33.875,131.125,2003-07-27,24.529998779296875
2003,33.875,131.125,2003-07-28,24.420000076293945
2003,33.875,131.125,2003-07-29,24.170000076293945
2003,33.875,131.125,2003-07-30,24
2003,33.875,131.125,2003-07-31,24.079999923706055
2003,33.875,131.125,2003-08-01,25.28999900817871
2003,33.875,131.125,2003-08-02,25.40999984741211
2003,33.875,131.125,2003-08-03,25.43000030517578
2003,33.875,131.125,2003-08-04,25.78999900817871
2003,33.875,131.125,2003-08-05,26.18000030517578
2003,33.875,131.125,2003-08-06,26.719999313354492
2003,33.875,131.125,2003-08-07,26.670000076293945
2003,33.875,131.125,2003-08-08,26.670000076293945
2003,33.875,131.125,2003-08-09,25.619998931884766
2003,33.875,131.125,2003-08-10,25.40999984741211
2003,33.875,131.125,2003-08-11,25.439998626708984
2003,33.875,131.125,2003-08-12,25.56999969482422
2003,33.875,131.125,2003-08-13,25.689998626708984
2003,33.875,131.125,2003-08-14,24.719999313354492
2003,33.875,131.125,2003-08-15,24.93000030517578
2003,33.875,131.125,2003-08-16,24.989999771118164
2003,33.875,131.125,2003-08-17,25.010000228881836
2003,33.875,131.125,2003-08-18,27.229999542236328
2003,33.875,131.125,2003-08-19,27.119998931884766
2003,33.875,131.125,2003-08-20,26.78999900817871
2003,33.875,131.125,2003-08-21,26.5
2003,33.875,131.125,2003-08-22,26.6299991607666
2003,33.875,131.125,2003-08-23,27.709999084472656
2003,33.875,131.125,2003-08-24,27.94999885559082
2003,33.875,131.125,2003-08-25,27.979999542236328
2003,33.875,131.125,2003-08-26,27.959999084472656
2003,33.875,131.125,2003-08-27,27.809999465942383
2003,33.875,131.125,2003-08-28,27.639999389648438
2003,33.875,131.125,2003-08-29,27.459999084472656
2003,33.875,131.125,2003-08-30,27.389999389648438
2003,33.875,131.125,2003-08-31,27.34000015258789
2003,33.875,131.125,2003-09-01,27.170000076293945
2003,33.875,131.125,2003-09-02,27.189998626708984
2003,33.875,131.125,2003-09-03,27.959999084472656
2003,33.875,131.125,2003-09-04,28.099998474121094
2003,33.875,131.125,2003-09-05,28.01999855041504
2003,33.875,131.125,2003-09-06,27.84000015258789
2003,33.875,131.125,2003-09-07,27.78999900817871
2003,33.875,131.125,2003-09-08,27.869998931884766
2003,33.875,131.125,2003-09-09,28.170000076293945
2003,33.875,131.125,2003-09-10,28.239999771118164
2003,33.875,131.125,2003-09-11,28.029998779296875
2003,33.875,131.125,2003-09-12,27.920000076293945
2003,33.875,131.125,2003-09-13,27.849998474121094
2003,33.875,131.125,2003-09-14,27.34000015258789
2003,33.875,131.125,2003-09-15,26.709999084472656
2003,33.875,131.125,2003-09-16,26.399999618530273
2003,33.875,131.125,2003-09-17,26.329999923706055
2003,33.875,131.125,2003-09-18,26.260000228881836
2003,33.875,131.125,2003-09-19,26.219999313354492
2003,33.875,131.125,2003-09-20,25.760000228881836
2003,33.875,131.125,2003-09-21,25.59000015258789
2003,33.875,131.125,2003-09-22,25.3799991607666
2003,33.875,131.125,2003-09-23,25.329999923706055
2003,33.875,131.125,2003-09-24,25.25
2003,33.875,131.125,2003-09-25,24.3799991607666
2003,33.875,131.125,2003-09-26,24.469999313354492
2003,33.875,131.125,2003-09-27,24.739999771118164
2003,33.875,131.125,2003-09-28,24.53999900817871
2003,33.875,131.125,2003-09-29,24.329999923706055
2003,33.875,131.125,2003-09-30,24.06999969482422
2003,33.875,131.125,2003-10-01,23.979999542236328
2003,33.875,131.125,2003-10-02,23.93000030517578
2003,33.875,131.125,2003-10-03,23.869998931884766
2003,33.875,131.125,2003-10-04,23.989999771118164
2003,33.875,131.125,2003-10-05,23.90999984741211
2003,33.875,131.125,2003-10-06,23.8799991607666
2003,33.875,131.125,2003-10-07,23.459999084472656
2003,33.875,131.125,2003-10-08,23.350000381469727
2003,33.875,131.125,2003-10-09,23.31999969482422
2003,33.875,131.125,2003-10-10,23.279998779296875
2003,33.875,131.125,2003-10-11,23.149999618530273
2003,33.875,131.125,2003-10-12,23.079999923706055
2003,33.875,131.125,2003-10-13,22.94999885559082
2003,33.875,131.125,2003-10-14,23
2003,33.875,131.125,2003-10-15,22.90999984741211
2003,33.875,131.125,2003-10-16,22.260000228881836
2003,33.875,131.125,2003-10-17,22.029998779296875
2003,33.875,131.125,2003-10-18,22.09000015258789
2003,33.875,131.125,2003-10-19,22.149999618530273
2003,33.875,131.125,2003-10-20,22.100000381469727
2003,33.875,131.125,2003-10-21,21.869998931884766
2003,33.875,131.125,2003-10-22,21.65999984741211
2003,33.875,131.125,2003-10-23,21.68000030517578
2003,33.875,131.125,2003-10-24,21.78999900817871
2003,33.875,131.125,2003-10-25,21.59000015258789
2003,33.875,131.125,2003-10-26,21.31999969482422
2003,33.875,131.125,2003-10-27,21.029998779296875
2003,33.875,131.125,2003-10-28,20.939998626708984
2003,33.875,131.125,2003-10-29,20.8799991607666
2003,33.875,131.125,2003-10-30,20.78999900817871
2003,33.875,131.125,2003-10-31,20.75
2003,33.875,131.125,2003-11-01,20.809999465942383
2003,33.875,131.125,2003-11-02,20.75
2003,33.875,131.125,2003-11-03,20.649999618530273
2003,33.875,131.125,2003-11-04,20.439998626708984
2003,33.875,131.125,2003-11-05,20.28999900817871
2003,33.875,131.125,2003-11-06,20.28999900817871
2003,33.875,131.125,2003-11-07,20.15999984741211
2003,33.875,131.125,2003-11-08,19.920000076293945
2003,33.875,131.125,2003-11-09,19.90999984741211
2003,33.875,131.125,2003-11-10,19.989999771118164
2003,33.875,131.125,2003-11-11,19.809999465942383
2003,33.875,131.125,2003-11-12,19.850000381469727
2003,33.875,131.125,2003-11-13,20.149999618530273
2003,33.875,131.125,2003-11-14,20.100000381469727
2003,33.875,131.125,2003-11-15,20.079999923706055
2003,33.875,131.125,2003-11-16,19.85999870300293
2003,33.875,131.125,2003-11-17,19.619998931884766
2003,33.875,131.125,2003-11-18,19.44999885559082
2003,33.875,131.125,2003-11-19,19.40999984741211
2003,33.875,131.125,2003-11-20,19.3799991607666
2003,33.875,131.125,2003-11-21,19.19999885559082
2003,33.875,131.125,2003-11-22,19.100000381469727
2003,33.875,131.125,2003-11-23,19.1299991607666
2003,33.875,131.125,2003-11-24,19.010000228881836
2003,33.875,131.125,2003-11-25,18.119998931884766
2003,33.875,131.125,2003-11-26,18.149999618530273
2003,33.875,131.125,2003-11-27,18.25
2003,33.875,131.125,2003-11-28,18.25
2003,33.875,131.125,2003-11-29,17.93000030517578
2003,33.875,131.125,2003-11-30,18.049999237060547
2003,33.875,131.125,2003-12-01,18.309999465942383
2003,33.875,131.125,2003-12-02,18.389999389648438
2003,33.875,131.125,2003-12-03,18.28999900817871
2003,33.875,131.125,2003-12-04,18.15999984741211
2003,33.875,131.125,2003-12-05,17.989999771118164
2003,33.875,131.125,2003-12-06,17.93000030517578
2003,33.875,131.125,2003-12-07,17.940000534057617
2003,33.875,131.125,2003-12-08,17.510000228881836
2003,33.875,131.125,2003-12-09,17.079999923706055
2003,33.875,131.125,2003-12-10,17.020000457763672
2003,33.875,131.125,2003-12-11,17.03999900817871
2003,33.875,131.125,2003-12-12,17.15999984741211
2003,33.875,131.125,2003-12-13,17.029998779296875
2003,33.875,131.125,2003-12-14,17.260000228881836
2003,33.875,131.125,2003-12-15,17.389999389648438
2003,33.875,131.125,2003-12-16,17.44999885559082
2003,33.875,131.125,2003-12-17,17.260000228881836
2003,33.875,131.125,2003-12-18,16.959999084472656
2003,33.875,131.125,2003-12-19,16.90999984741211
2003,33.875,131.125,2003-12-20,16.59000015258789
2003,33.875,131.125,2003-12-21,16.520000457763672
2003,33.875,131.125,2003-12-22,16.56999969482422
2003,33.875,131.125,2003-12-23,16.549999237060547
2003,33.875,131.125,2003-12-24,16.619998931884766
2003,33.875,131.125,2003-12-25,16.649999618530273
2003,33.875,131.125,2003-12-26,16.3799991607666
2003,33.875,131.125,2003-12-27,16.170000076293945
2003,33.875,131.125,2003-12-28,16.119998931884766
2003,33.875,131.125,2003-12-29,16.100000381469727
2003,33.875,131.125,2003-12-30,15.869999885559082
2003,33.875,131.125,2003-12-31,15.59999942779541
2004,33.875,131.125,2004-01-01,15.529999732971191
2004,33.875,131.125,2004-01-02,16
2004,33.875,131.125,2004-01-03,16.03999900817871
2004,33.875,131.125,2004-01-04,15.9399995803833
2004,33.875,131.125,2004-01-05,15.75
2004,33.875,131.125,2004-01-06,15.75
2004,33.875,131.125,2004-01-07,15.6899995803833
2004,33.875,131.125,2004-01-08,15.489999771118164
2004,33.875,131.125,2004-01-09,15.369999885559082
2004,33.875,131.125,2004-01-10,15.389999389648438
2004,33.875,131.125,2004-01-11,14.899999618530273
2004,33.875,131.125,2004-01-12,14.739999771118164
2004,33.875,131.125,2004-01-13,14.819999694824219
2004,33.875,131.125,2004-01-14,14.859999656677246
2004,33.875,131.125,2004-01-15,14.889999389648438
2004,33.875,131.125,2004-01-16,14.960000038146973
2004,33.875,131.125,2004-01-17,14.859999656677246
2004,33.875,131.125,2004-01-18,14.75999927520752
2004,33.875,131.125,2004-01-19,14.769999504089355
2004,33.875,131.125,2004-01-20,14.469999313354492
2004,33.875,131.125,2004-01-21,14.079999923706055
2004,33.875,131.125,2004-01-22,13.989999771118164
2004,33.875,131.125,2004-01-23,14.119999885559082
2004,33.875,131.125,2004-01-24,13.9399995803833
2004,33.875,131.125,2004-01-25,13.619999885559082
2004,33.875,131.125,2004-01-26,13.479999542236328
2004,33.875,131.125,2004-01-27,13.399999618530273
2004,33.875,131.125,2004-01-28,13.609999656677246
2004,33.875,131.125,2004-01-29,13.9399995803833
2004,33.875,131.125,2004-01-30,14.019999504089355
2004,33.875,131.125,2004-01-31,13.979999542236328
2004,33.875,131.125,2004-02-01,13.889999389648438
2004,33.875,131.125,2004-02-02,13.779999732971191
2004,33.875,131.125,2004-02-03,13.670000076293945
2004,33.875,131.125,2004-02-04,13.229999542236328
2004,33.875,131.125,2004-02-05,12.90999984741211
2004,33.875,131.125,2004-02-06,12.739999771118164
2004,33.875,131.125,2004-02-07,12.649999618530273
2004,33.875,131.125,2004-02-08,12.829999923706055
2004,33.875,131.125,2004-02-09,13.229999542236328
2004,33.875,131.125,2004-02-10,12.880000114440918
2004,33.875,131.125,2004-02-11,12.59000015258789
2004,33.875,131.125,2004-02-12,12.579999923706055
2004,33.875,131.125,2004-02-13,12.739999771118164
2004,33.875,131.125,2004-02-14,12.319999694824219
2004,33.875,131.125,2004-02-15,12.719999313354492
2004,33.875,131.125,2004-02-16,12.679999351501465
2004,33.875,131.125,2004-02-17,12.710000038146973
2004,33.875,131.125,2004-02-18,12.880000114440918
2004,33.875,131.125,2004-02-19,12.789999961853027
2004,33.875,131.125,2004-02-20,13.269999504089355
2004,33.875,131.125,2004-02-21,13.269999504089355
2004,33.875,131.125,2004-02-22,13.059999465942383
2004,33.875,131.125,2004-02-23,12.859999656677246
2004,33.875,131.125,2004-02-24,12.199999809265137
2004,33.875,131.125,2004-02-25,11.84999942779541
2004,33.875,131.125,2004-02-26,11.769999504089355
2004,33.875,131.125,2004-02-27,12.019999504089355
2004,33.875,131.125,2004-02-28,12.119999885559082
2004,33.875,131.125,2004-02-29,12.09000015258789
2004,33.875,131.125,2004-03-01,12.309999465942383
2004,33.875,131.125,2004-03-02,12.50999927520752
2004,33.875,131.125,2004-03-03,12.65999984741211
2004,33.875,131.125,2004-03-04,12.489999771118164
2004,33.875,131.125,2004-03-05,12.399999618530273
2004,33.875,131.125,2004-03-06,12.389999389648438
2004,33.875,131.125,2004-03-07,12.59999942779541
2004,33.875,131.125,2004-03-08,12.429999351501465
2004,33.875,131.125,2004-03-09,12.210000038146973
2004,33.875,131.125,2004-03-10,12.119999885559082
2004,33.875,131.125,2004-03-11,12.139999389648438
2004,33.875,131.125,2004-03-12,11.949999809265137
2004,33.875,131.125,2004-03-13,12.019999504089355
2004,33.875,131.125,2004-03-14,12.670000076293945
2004,33.875,131.125,2004-03-15,12.670000076293945
2004,33.875,131.125,2004-03-16,12.84999942779541
2004,33.875,131.125,2004-03-17,13.25999927520752
2004,33.875,131.125,2004-03-18,13.549999237060547
2004,33.875,131.125,2004-03-19,13.920000076293945
2004,33.875,131.125,2004-03-20,14.069999694824219
2004,33.875,131.125,2004-03-21,14.170000076293945
2004,33.875,131.125,2004-03-22,14.25999927520752
2004,33.875,131.125,2004-03-23,13.75
2004,33.875,131.125,2004-03-24,13.569999694824219
2004,33.875,131.125,2004-03-25,13.630000114440918
2004,33.875,131.125,2004-03-26,13.84000015258789
2004,33.875,131.125,2004-03-27,14.239999771118164
2004,33.875,131.125,2004-03-28,14.049999237060547
2004,33.875,131.125,2004-03-29,13.789999961853027
2004,33.875,131.125,2004-03-30,13.75
2004,33.875,131.125,2004-03-31,13.50999927520752
2004,33.875,131.125,2004-04-01,13.809999465942383
2004,33.875,131.125,2004-04-02,14.149999618530273
2004,33.875,131.125,2004-04-03,14.09000015258789
2004,33.875,131.125,2004-04-04,14.5
2004,33.875,131.125,2004-04-05,14.579999923706055
2004,33.875,131.125,2004-04-06,14.539999961853027
2004,33.875,131.125,2004-04-07,14.40999984741211
2004,33.875,131.125,2004-04-08,14.279999732971191
2004,33.875,131.125,2004-04-09,14.319999694824219
2004,33.875,131.125,2004-04-10,14.549999237060547
2004,33.875,131.125,2004-04-11,14.929999351501465
2004,33.875,131.125,2004-04-12,15.25
2004,33.875,131.125,2004-04-13,15.079999923706055
2004,33.875,131.125,2004-04-14,14.819999694824219
2004,33.875,131.125,2004-04-15,14.989999771118164
2004,33.875,131.125,2004-04-16,15.029999732971191
2004,33.875,131.125,2004-04-17,14.869999885559082
2004,33.875,131.125,2004-04-18,15.179999351501465
2004,33.875,131.125,2004-04-19,15.09999942779541
2004,33.875,131.125,2004-04-20,14.579999923706055
2004,33.875,131.125,2004-04-21,14.5
2004,33.875,131.125,2004-04-22,14.75999927520752
2004,33.875,131.125,2004-04-23,14.899999618530273
2004,33.875,131.125,2004-04-24,14.539999961853027
2004,33.875,131.125,2004-04-25,14.539999961853027
2004,33.875,131.125,2004-04-26,14.630000114440918
2004,33.875,131.125,2004-04-27,15.679999351501465
2004,33.875,131.125,2004-04-28,15.549999237060547
2004,33.875,131.125,2004-04-29,15.59999942779541
2004,33.875,131.125,2004-04-30,15.619999885559082
2004,33.875,131.125,2004-05-01,16.459999084472656
2004,33.875,131.125,2004-05-02,17.10999870300293
2004,33.875,131.125,2004-05-03,17.229999542236328
2004,33.875,131.125,2004-05-04,17.25
2004,33.875,131.125,2004-05-05,17.079999923706055
2004,33.875,131.125,2004-05-06,17.350000381469727
2004,33.875,131.125,2004-05-07,17.469999313354492
2004,33.875,131.125,2004-05-08,17.489999771118164
2004,33.875,131.125,2004-05-09,17.489999771118164
2004,33.875,131.125,2004-05-10,17.420000076293945
2004,33.875,131.125,2004-05-11,17.600000381469727
2004,33.875,131.125,2004-05-12,17.619998931884766
2004,33.875,131.125,2004-05-13,17.940000534057617
2004,33.875,131.125,2004-05-14,18.18000030517578
2004,33.875,131.125,2004-05-15,18.209999084472656
2004,33.875,131.125,2004-05-16,18.28999900817871
2004,33.875,131.125,2004-05-17,18.369998931884766
2004,33.875,131.125,2004-05-18,18.44999885559082
2004,33.875,131.125,2004-05-19,18.53999900817871
2004,33.875,131.125,2004-05-20,18.010000228881836
2004,33.875,131.125,2004-05-21,17.709999084472656
2004,33.875,131.125,2004-05-22,18.28999900817871
2004,33.875,131.125,2004-05-23,19.029998779296875
2004,33.875,131.125,2004-05-24,19.369998931884766
2004,33.875,131.125,2004-05-25,19.559999465942383
2004,33.875,131.125,2004-05-26,19.81999969482422
2004,33.875,131.125,2004-05-27,20.34000015258789
2004,33.875,131.125,2004-05-28,20.479999542236328
2004,33.875,131.125,2004-05-29,20.59000015258789
2004,33.875,131.125,2004-05-30,21.209999084472656
2004,33.875,131.125,2004-05-31,21.600000381469727
2004,33.875,131.125,2004-06-01,21.719999313354492
2004,33.875,131.125,2004-06-02,21.31999969482422
2004,33.875,131.125,2004-06-03,21.299999237060547
2004,33.875,131.125,2004-06-04,21.260000228881836
2004,33.875,131.125,2004-06-05,21.270000457763672
2004,33.875,131.125,2004-06-06,21.279998779296875
2004,33.875,131.125,2004-06-07,20.920000076293945
2004,33.875,131.125,2004-06-08,20.729999542236328
2004,33.875,131.125,2004-06-09,20.829999923706055
2004,33.875,131.125,2004-06-10,20.899999618530273
2004,33.875,131.125,2004-06-11,21.59000015258789
2004,33.875,131.125,2004-06-12,21.69999885559082
2004,33.875,131.125,2004-06-13,21.729999542236328
2004,33.875,131.125,2004-06-14,22.43000030517578
2004,33.875,131.125,2004-06-15,22.51999855041504
2004,33.875,131.125,2004-06-16,22.44999885559082
2004,33.875,131.125,2004-06-17,22.5
2004,33.875,131.125,2004-06-18,22.60999870300293
2004,33.875,131.125,2004-06-19,22.809999465942383
2004,33.875,131.125,2004-06-20,22.94999885559082
2004,33.875,131.125,2004-06-21,22.85999870300293
2004,33.875,131.125,2004-06-22,23.219999313354492
2004,33.875,131.125,2004-06-23,23.510000228881836
2004,33.875,131.125,2004-06-24,23.59000015258789
2004,33.875,131.125,2004-06-25,23.779998779296875
2004,33.875,131.125,2004-06-26,23.899999618530273
2004,33.875,131.125,2004-06-27,25.049999237060547
2004,33.875,131.125,2004-06-28,25.079999923706055
2004,33.875,131.125,2004-06-29,25.01999855041504
2004,33.875,131.125,2004-06-30,25.059999465942383
2004,33.875,131.125,2004-07-01,26.219999313354492
2004,33.875,131.125,2004-07-02,26.56999969482422
2004,33.875,131.125,2004-07-03,26
2004,33.875,131.125,2004-07-04,25.899999618530273
2004,33.875,131.125,2004-07-05,26.09000015258789
2004,33.875,131.125,2004-07-06,25.93000030517578
2004,33.875,131.125,2004-07-07,25.549999237060547
2004,33.875,131.125,2004-07-08,25.40999984741211
2004,33.875,131.125,2004-07-09,25.53999900817871
2004,33.875,131.125,2004-07-10,25.719999313354492
2004,33.875,131.125,2004-07-11,25.709999084472656
2004,33.875,131.125,2004-07-12,25.350000381469727
2004,33.875,131.125,2004-07-13,26.06999969482422
2004,33.875,131.125,2004-07-14,26.81999969482422
2004,33.875,131.125,2004-07-15,27.389999389648438
2004,33.875,131.125,2004-07-16,27.219999313354492
2004,33.875,131.125,2004-07-17,27.279998779296875
2004,33.875,131.125,2004-07-18,27.469999313354492
2004,33.875,131.125,2004-07-19,27.469999313354492
2004,33.875,131.125,2004-07-20,27.44999885559082
2004,33.875,131.125,2004-07-21,27.31999969482422
2004,33.875,131.125,2004-07-22,27.439998626708984
2004,33.875,131.125,2004-07-23,27.779998779296875
2004,33.875,131.125,2004-07-24,27.90999984741211
2004,33.875,131.125,2004-07-25,27.719999313354492
2004,33.875,131.125,2004-07-26,27.90999984741211
2004,33.875,131.125,2004-07-27,28.329999923706055
2004,33.875,131.125,2004-07-28,28.510000228881836
2004,33.875,131.125,2004-07-29,28.510000228881836
2004,33.875,131.125,2004-07-30,28.239999771118164
2004,33.875,131.125,2004-07-31,28.06999969482422
2004,33.875,131.125,2004-08-01,28
2004,33.875,131.125,2004-08-02,27.139999389648438
2004,33.875,131.125,2004-08-03,27.18000030517578
2004,33.875,131.125,2004-08-04,27.279998779296875
2004,33.875,131.125,2004-08-05,27.369998931884766
2004,33.875,131.125,2004-08-06,27.149999618530273
2004,33.875,131.125,2004-08-07,27.189998626708984
2004,33.875,131.125,2004-08-08,27.619998931884766
2004,33.875,131.125,2004-08-09,27.979999542236328
2004,33.875,131.125,2004-08-10,27.969999313354492
2004,33.875,131.125,2004-08-11,27.78999900817871
2004,33.875,131.125,2004-08-12,27.81999969482422
2004,33.875,131.125,2004-08-13,27.829999923706055
2004,33.875,131.125,2004-08-14,27.85999870300293
2004,33.875,131.125,2004-08-15,26.799999237060547
2004,33.875,131.125,2004-08-16,26.739999771118164
2004,33.875,131.125,2004-08-17,26.799999237060547
2004,33.875,131.125,2004-08-18,26.81999969482422
2004,33.875,131.125,2004-08-19,26.03999900817871
2004,33.875,131.125,2004-08-20,25.809999465942383
2004,33.875,131.125,2004-08-21,25.90999984741211
2004,33.875,131.125,2004-08-22,26.239999771118164
2004,33.875,131.125,2004-08-23,26.469999313354492
2004,33.875,131.125,2004-08-24,27.469999313354492
2004,33.875,131.125,2004-08-25,27.760000228881836
2004,33.875,131.125,2004-08-26,28
2004,33.875,131.125,2004-08-27,27.94999885559082
2004,33.875,131.125,2004-08-28,27.510000228881836
2004,33.875,131.125,2004-08-29,27.59000015258789
2004,33.875,131.125,2004-08-30,27.649999618530273
2004,33.875,131.125,2004-08-31,27.739999771118164
2004,33.875,131.125,2004-09-01,26.729999542236328
2004,33.875,131.125,2004-09-02,26.60999870300293
2004,33.875,131.125,2004-09-03,27.029998779296875
2004,33.875,131.125,2004-09-04,27.149999618530273
2004,33.875,131.125,2004-09-05,27.03999900817871
2004,33.875,131.125,2004-09-06,26.959999084472656
2004,33.875,131.125,2004-09-07,26.459999084472656
2004,33.875,131.125,2004-09-08,26.389999389648438
2004,33.875,131.125,2004-09-09,26.619998931884766
2004,33.875,131.125,2004-09-10,26.649999618530273
2004,33.875,131.125,2004-09-11,26.51999855041504
2004,33.875,131.125,2004-09-12,26.420000076293945
2004,33.875,131.125,2004-09-13,27.670000076293945
2004,33.875,131.125,2004-09-14,27.849998474121094
2004,33.875,131.125,2004-09-15,27.309999465942383
2004,33.875,131.125,2004-09-16,27.119998931884766
2004,33.875,131.125,2004-09-17,27.010000228881836
2004,33.875,131.125,2004-09-18,27.51999855041504
2004,33.875,131.125,2004-09-19,27.6299991607666
2004,33.875,131.125,2004-09-20,27.28999900817871
2004,33.875,131.125,2004-09-21,26.93000030517578
2004,33.875,131.125,2004-09-22,26.65999984741211
2004,33.875,131.125,2004-09-23,26.51999855041504
2004,33.875,131.125,2004-09-24,24.939998626708984
2004,33.875,131.125,2004-09-25,24.75
2004,33.875,131.125,2004-09-26,24.760000228881836
2004,33.875,131.125,2004-09-27,24.850000381469727
