isolate.code,time,lat,lon,temp,growth_rate,day
11,2005-04-23T00:00:00Z,-57.875,62.125,1.2899999618530273,0.5071489284942525,113
11,2005-04-24T00:00:00Z,-57.875,62.125,1.1899999380111694,0.49287028921438414,114
11,2005-04-25T00:00:00Z,-57.875,62.125,0.9300000071525574,0.4538416492373819,115
11,2005-04-26T00:00:00Z,-57.875,62.125,0.9599999785423279,0.45848382644898716,116
11,2005-04-27T00:00:00Z,-57.875,62.125,1.1699999570846558,0.4899653591722683,117
11,2005-04-28T00:00:00Z,-57.875,62.125,1.3700000047683716,0.5182746962315856,118
11,2005-04-29T00:00:00Z,-57.875,62.125,1.6299999952316284,0.5525832525175817,119
11,2005-04-30T00:00:00Z,-57.875,62.125,1.7599999904632568,0.5686603284550037,120
11,2005-05-01T00:00:00Z,-57.875,62.125,1.5099999904632568,0.5371026327867217,121
11,2005-05-02T00:00:00Z,-57.875,62.125,1.1699999570846558,0.4899653591722683,122
11,2005-05-03T00:00:00Z,-57.875,62.125,0.9599999785423279,0.45848382644898716,123
11,2005-05-04T00:00:00Z,-57.875,62.125,1.2699999809265137,0.5043261139032454,124
11,2005-05-05T00:00:00Z,-57.875,62.125,1.4399999380111694,0.5277913084189264,125
11,2005-05-06T00:00:00Z,-57.875,62.125,1.4499999284744263,0.5291340972229925,126
11,2005-05-07T00:00:00Z,-57.875,62.125,0.699999988079071,0.41706709763596833,127
11,2005-05-08T00:00:00Z,-57.875,62.125,0.9599999785423279,0.45848382644898716,128
11,2005-05-09T00:00:00Z,-57.875,62.125,0.9699999690055847,0.46002322569453247,129
11,2005-05-10T00:00:00Z,-57.875,62.125,0.949999988079071,0.45694042801560725,130
11,2005-05-11T00:00:00Z,-57.875,62.125,0.8700000047683716,0.4444497295193644,131
11,2005-05-12T00:00:00Z,-57.875,62.125,0.8999999761581421,0.44916357559413006,132
11,2005-05-13T00:00:00Z,-57.875,62.125,1.3299999237060547,0.5127449695725633,133
11,2005-05-14T00:00:00Z,-57.875,62.125,0.9799999594688416,0.46155862183626334,134
11,2005-05-15T00:00:00Z,-57.875,62.125,0.8499999642372131,0.441287329272294,135
11,2005-05-16T00:00:00Z,-57.875,62.125,1.0799999237060547,0.47669155822635156,136
11,2005-05-17T00:00:00Z,-57.875,62.125,1.1899999380111694,0.49287028921438414,137
11,2005-05-18T00:00:00Z,-57.875,62.125,0.5199999809265137,0.3868461737542354,138
11,2005-05-19T00:00:00Z,-57.875,62.125,0.5699999928474426,0.3953662788626238,139
11,2005-05-20T00:00:00Z,-57.875,62.125,1.1799999475479126,0.49141986713859354,140
11,2005-05-21T00:00:00Z,-57.875,62.125,1.7300000190734863,0.565014710625308,141
11,2005-05-22T00:00:00Z,-57.875,62.125,1.1999999284744263,0.49431662143107674,142
11,2005-05-23T00:00:00Z,-57.875,62.125,0.8999999761581421,0.44916357559413006,143
11,2005-05-24T00:00:00Z,-57.875,62.125,0.3799999952316284,0.3624821172019775,144
11,2005-05-25T00:00:00Z,-57.875,62.125,0.5099999904632568,0.38513065183360606,145
11,2005-05-26T00:00:00Z,-57.875,62.125,0.6299999952316284,0.4054633663371695,146
11,2005-05-27T00:00:00Z,-57.875,62.125,0.5299999713897705,0.3885578664542743,147
11,2005-05-28T00:00:00Z,-57.875,62.125,0.9099999666213989,0.4507269113338284,148
11,2005-05-29T00:00:00Z,-57.875,62.125,0.8100000023841858,0.4349151034408765,149
11,2005-05-30T00:00:00Z,-57.875,62.125,0.9199999570846558,0.4522862674299915,150
11,2005-05-31T00:00:00Z,-57.875,62.125,0.9799999594688416,0.46155862183626334,151
11,2005-06-01T00:00:00Z,-57.875,62.125,0.949999988079071,0.45694042801560725,152
11,2005-06-02T00:00:00Z,-57.875,62.125,0.5699999928474426,0.3953662788626238,153
11,2005-06-03T00:00:00Z,-57.875,62.125,0.429999977350235,0.3712690656360674,154
11,2005-06-04T00:00:00Z,-57.875,62.125,0.6699999570846558,0.41211737657789815,155
11,2005-06-05T00:00:00Z,-57.875,62.125,0.6299999952316284,0.4054633663371695,156
11,2005-06-06T00:00:00Z,-57.875,62.125,0.3799999952316284,0.3624821172019775,157
11,2005-06-07T00:00:00Z,-57.875,62.125,0.14000000059604645,0.31899896602422684,158
11,2005-06-08T00:00:00Z,-57.875,62.125,0.4599999785423279,0.3764957268468704,159
11,2005-06-09T00:00:00Z,-57.875,62.125,0.20999999344348907,0.33190317007812126,160
11,2005-06-10T00:00:00Z,-57.875,62.125,0.2199999988079071,0.33373181010964303,161
11,2005-06-11T00:00:00Z,-57.875,62.125,0.3400000035762787,0.35538456497059345,162
11,2005-06-12T00:00:00Z,-57.875,62.125,0.6499999761581421,0.40879812938918014,163
11,2005-06-13T00:00:00Z,-57.875,62.125,0.6800000071525574,0.4137711819607269,164
11,2005-06-14T00:00:00Z,-57.875,62.125,0.38999998569488525,0.36424707315177746,165
11,2005-06-15T00:00:00Z,-57.875,62.125,0.41999998688697815,0.3695192518766222,166
11,2005-06-16T00:00:00Z,-57.875,62.125,0.7899999618530273,0.4317053210101035,167
11,2005-06-17T00:00:00Z,-57.875,62.125,0.8499999642372131,0.441287329272294,168
11,2005-06-18T00:00:00Z,-57.875,62.125,1.1399999856948853,0.4855773595796821,169
11,2005-06-19T00:00:00Z,-57.875,62.125,0.8799999952316284,0.44602498078871283,170
11,2005-06-20T00:00:00Z,-57.875,62.125,0.7299999594688416,0.4219817249842931,171
11,2005-06-21T00:00:00Z,-57.875,62.125,0.949999988079071,0.45694042801560725,172
11,2005-06-22T00:00:00Z,-57.875,62.125,0.699999988079071,0.41706709763596833,173
11,2005-06-23T00:00:00Z,-57.875,62.125,0.6899999976158142,0.41542108697371605,174
11,2005-06-24T00:00:00Z,-57.875,62.125,0.5899999737739563,0.3987474054113744,175
11,2005-06-25T00:00:00Z,-57.875,62.125,0.9199999570846558,0.4522862674299915,176
11,2005-06-26T00:00:00Z,-57.875,62.125,0.5099999904632568,0.38513065183360606,177
11,2005-06-27T00:00:00Z,-57.875,62.125,0.6200000047683716,0.4037901759622575,178
11,2005-06-28T00:00:00Z,-57.875,62.125,0.5399999618530273,0.3902657261211977,179
11,2005-06-29T00:00:00Z,-57.875,62.125,0.5899999737739563,0.3987474054113744,180
11,2005-06-30T00:00:00Z,-57.875,62.125,0.5600000023841858,0.3936699412163943,181
11,2005-07-01T00:00:00Z,-57.875,62.125,0.3799999952316284,0.3624821172019775,182
11,2005-07-02T00:00:00Z,-57.875,62.125,0.5299999713897705,0.3885578664542743,183
11,2005-07-03T00:00:00Z,-57.875,62.125,0.7599999904632568,0.4268611740145193,184
11,2005-07-04T00:00:00Z,-57.875,62.125,0.47999998927116394,0.37996114368605216,185
11,2005-07-05T00:00:00Z,-57.875,62.125,0.2199999988079071,0.33373181010964303,186
11,2005-07-06T00:00:00Z,-57.875,62.125,0.20999999344348907,0.33190317007812126,187
11,2005-07-07T00:00:00Z,-57.875,62.125,-0.04999999701976776,0.28306647469302487,188
11,2005-07-08T00:00:00Z,-57.875,62.125,0.4399999976158142,0.3730150895810885,189
11,2005-07-09T00:00:00Z,-57.875,62.125,0.7599999904632568,0.4268611740145193,190
11,2005-07-10T00:00:00Z,-57.875,62.125,0.9199999570846558,0.4522862674299915,191
11,2005-07-11T00:00:00Z,-57.875,62.125,0.07000000029802322,0.30591414303283676,192
11,2005-07-12T00:00:00Z,-57.875,62.125,0.32999998331069946,0.3536007609985868,193
11,2005-07-13T00:00:00Z,-57.875,62.125,0.22999998927116394,0.3355567314928717,194
11,2005-07-14T00:00:00Z,-57.875,62.125,0.4399999976158142,0.3730150895810885,195
11,2005-07-15T00:00:00Z,-57.875,62.125,0.41999998688697815,0.3695192518766222,196
11,2005-07-16T00:00:00Z,-57.875,62.125,0.19999998807907104,0.3300708178558882,197
11,2005-07-17T00:00:00Z,-57.875,62.125,0.08999999612569809,0.30967101903380906,198
11,2005-07-18T00:00:00Z,-57.875,62.125,-0.019999999552965164,0.28882745257909337,199
11,2005-07-19T00:00:00Z,-57.875,62.125,0.08999999612569809,0.30967101903380906,200
11,2005-07-20T00:00:00Z,-57.875,62.125,0.07999999821186066,0.3077944129133861,201
11,2005-07-21T00:00:00Z,-57.875,62.125,-0.6499999761581421,0.16114416091986133,202
11,2005-07-22T00:00:00Z,-57.875,62.125,-0.4899999797344208,0.1948851355460399,203
11,2005-07-23T00:00:00Z,-57.875,62.125,-0.2199999988079071,0.24980916984465074,204
11,2005-07-24T00:00:00Z,-57.875,62.125,-0.11999999731779099,0.26949781306477516,205
11,2005-07-25T00:00:00Z,-57.875,62.125,-0.12999999523162842,0.2675450438521944,206
11,2005-07-26T00:00:00Z,-57.875,62.125,0.029999999329447746,0.29835649828984184,207
11,2005-07-27T00:00:00Z,-57.875,62.125,0.19999998807907104,0.3300708178558882,208
11,2005-07-28T00:00:00Z,-57.875,62.125,0.3999999761581421,0.36600824923271297,209
11,2005-07-29T00:00:00Z,-57.875,62.125,0.10999999940395355,0.3134132265380459,210
11,2005-07-30T00:00:00Z,-57.875,62.125,-0.17999999225139618,0.25772747432779497,211
11,2005-07-31T00:00:00Z,-57.875,62.125,-0.029999999329447746,0.286910748356227,212
11,2005-08-01T00:00:00Z,-57.875,62.125,-0.05999999865889549,0.28113891190124524,213
11,2005-08-02T00:00:00Z,-57.875,62.125,0.3700000047683716,0.36071338516339396,214
11,2005-08-03T00:00:00Z,-57.875,62.125,0.3199999928474426,0.35181320511415337,215
11,2005-08-04T00:00:00Z,-57.875,62.125,-0.03999999910593033,0.28499042104660144,216
11,2005-08-05T00:00:00Z,-57.875,62.125,0.17000000178813934,0.32455153092010414,217
11,2005-08-06T00:00:00Z,-57.875,62.125,-0.25,0.24383311796108523,218
11,2005-08-07T00:00:00Z,-57.875,62.125,0.04999999701976776,0.30214262541756487,219
11,2005-08-08T00:00:00Z,-57.875,62.125,0.3700000047683716,0.36071338516339396,220
11,2005-08-09T00:00:00Z,-57.875,62.125,0.2199999988079071,0.33373181010964303,221
11,2005-08-10T00:00:00Z,-57.875,62.125,0.17999999225139618,0.3263949945360838,222
11,2005-08-11T00:00:00Z,-57.875,62.125,0.3700000047683716,0.36071338516339396,223
11,2005-08-12T00:00:00Z,-57.875,62.125,0.6800000071525574,0.4137711819607269,224
11,2005-08-13T00:00:00Z,-57.875,62.125,0.3199999928474426,0.35181320511415337,225
11,2005-08-14T00:00:00Z,-57.875,62.125,-0.09999999403953552,0.27339257924289406,226
11,2005-08-15T00:00:00Z,-57.875,62.125,-0.3499999940395355,0.22368323128617124,227
11,2005-08-16T00:00:00Z,-57.875,62.125,-0.2199999988079071,0.24980916984465074,228
11,2005-08-17T00:00:00Z,-57.875,62.125,0.009999999776482582,0.29455578985211683,229
11,2005-08-18T00:00:00Z,-57.875,62.125,0.04999999701976776,0.30214262541756487,230
11,2005-08-19T00:00:00Z,-57.875,62.125,0,0.29264997701680384,231
11,2005-08-20T00:00:00Z,-57.875,62.125,0.4399999976158142,0.3730150895810885,232
11,2005-08-21T00:00:00Z,-57.875,62.125,0.09999999403953552,0.3115439576827809,233
11,2005-08-22T00:00:00Z,-57.875,62.125,0.1899999976158142,0.32823475992036305,234
11,2005-08-23T00:00:00Z,-57.875,62.125,0.04999999701976776,0.30214262541756487,235
11,2005-08-24T00:00:00Z,-57.875,62.125,0.11999999731779099,0.3152788190982981,236
11,2005-08-25T00:00:00Z,-57.875,62.125,0.3199999928474426,0.35181320511415337,237
11,2005-08-26T00:00:00Z,-57.875,62.125,0.23999999463558197,0.3373779359232118,238
11,2005-08-27T00:00:00Z,-57.875,62.125,0.25999999046325684,0.34100916807431125,239
11,2005-08-28T00:00:00Z,-57.875,62.125,-0.32999998331069946,0.2277413773349119,240
11,2005-08-29T00:00:00Z,-57.875,62.125,-0.429999977350235,0.20731069546978997,241
11,2005-08-30T00:00:00Z,-57.875,62.125,-0.3700000047683716,0.21961105997520514,242
11,2005-08-31T00:00:00Z,-57.875,62.125,-0.8499999642372131,0.1177460191544413,243
11,2005-09-01T00:00:00Z,-57.875,62.125,-0.8299999833106995,0.12214620448789416,244
11,2005-09-02T00:00:00Z,-57.875,62.125,-0.5,0.19280208803960058,245
11,2005-09-03T00:00:00Z,-57.875,62.125,-0.5699999928474426,0.17812432073389714,246
11,2005-09-04T00:00:00Z,-57.875,62.125,-0.8299999833106995,0.12214620448789416,247
11,2005-09-05T00:00:00Z,-57.875,62.125,-0.5199999809265137,0.18862565195249362,248
11,2005-09-06T00:00:00Z,-57.875,62.125,0.3100000023841858,0.3500218957730019,249
11,2005-09-07T00:00:00Z,-57.875,62.125,-0.009999999776482582,0.2907405300288301,250
11,2005-09-08T00:00:00Z,-57.875,62.125,-0.2199999988079071,0.24980916984465074,251
11,2005-09-09T00:00:00Z,-57.875,62.125,-0.7799999713897705,0.13308824980028258,252
11,2005-09-10T00:00:00Z,-57.875,62.125,-0.5199999809265137,0.18862565195249362,253
11,2005-09-11T00:00:00Z,-57.875,62.125,-0.5799999833106995,0.17601376067602786,254
11,2005-09-12T00:00:00Z,-57.875,62.125,-0.3499999940395355,0.22368323128617124,255
11,2005-09-13T00:00:00Z,-57.875,62.125,-0.8999999761581421,0.10668735697062774,256
11,2005-09-14T00:00:00Z,-57.875,62.125,-0.7999999523162842,0.12872147121391048,257
11,2005-09-15T00:00:00Z,-57.875,62.125,-1.100000023841858,0.06162933195421995,258
11,2005-09-16T00:00:00Z,-57.875,62.125,-1,0.0843221499251421,259
11,2005-09-17T00:00:00Z,-57.875,62.125,-0.429999977350235,0.20731069546978997,260
11,2005-09-18T00:00:00Z,-57.875,62.125,-0.19999998807907104,0.2537754450921473,261
11,2005-09-19T00:00:00Z,-57.875,62.125,-0.28999999165534973,0.23581547191409716,262
11,2005-09-20T00:00:00Z,-57.875,62.125,-0.5199999809265137,0.18862565195249362,263
11,2005-09-21T00:00:00Z,-57.875,62.125,-0.7299999594688416,0.1439464705413473,264
11,2005-09-22T00:00:00Z,-57.875,62.125,-0.4599999785423279,0.20111351565640118,265
11,2005-09-23T00:00:00Z,-57.875,62.125,0.5299999713897705,0.3885578664542743,266
11,2005-09-24T00:00:00Z,-57.875,62.125,0.3999999761581421,0.36600824923271297,267
11,2005-09-25T00:00:00Z,-57.875,62.125,-0.14000000059604645,0.2655886868347368,268
11,2005-09-26T00:00:00Z,-57.875,62.125,-0.26999998092651367,0.2398313685026221,269
11,2005-09-27T00:00:00Z,-57.875,62.125,-0.4599999785423279,0.20111351565640118,270
11,2005-09-28T00:00:00Z,-57.875,62.125,-0.09999999403953552,0.27339257924289406,271
11,2005-09-29T00:00:00Z,-57.875,62.125,-0.07999999821186066,0.27727295458876827,272
11,2005-09-30T00:00:00Z,-57.875,62.125,0.08999999612569809,0.30967101903380906,273
11,2005-10-01T00:00:00Z,-57.875,62.125,-0.3400000035762787,0.22571405625176366,274
11,2005-10-02T00:00:00Z,-57.875,62.125,-0.7400000095367432,0.14178154315321026,275
11,2005-10-03T00:00:00Z,-57.875,62.125,-0.5299999713897705,0.18653226432491846,276
11,2005-10-04T00:00:00Z,-57.875,62.125,0.5199999809265137,0.3868461737542354,277
11,2005-10-05T00:00:00Z,-57.875,62.125,0.1899999976158142,0.32823475992036305,278
11,2005-10-06T00:00:00Z,-57.875,62.125,-0.2800000011920929,0.2378251830481142,279
11,2005-10-07T00:00:00Z,-57.875,62.125,-0.8899999856948853,0.1089057225667192,280
11,2005-10-08T00:00:00Z,-57.875,62.125,-0.6399999856948853,0.16327861276119537,281
11,2005-10-09T00:00:00Z,-57.875,62.125,-0.3100000023841858,0.23178546318042512,282
11,2005-10-10T00:00:00Z,-57.875,62.125,-0.8899999856948853,0.1089057225667192,283
11,2005-10-11T00:00:00Z,-57.875,62.125,-0.949999988079071,0.09554592192461252,284
11,2005-10-12T00:00:00Z,-57.875,62.125,-0.85999995470047,0.11554093214637484,285
11,2005-10-13T00:00:00Z,-57.875,62.125,-0.3799999952316284,0.2175697269202427,286
11,2005-10-14T00:00:00Z,-57.875,62.125,0.17999999225139618,0.3263949945360838,287
11,2005-10-15T00:00:00Z,-57.875,62.125,0.3499999940395355,0.3571646026293364,288
11,2005-10-16T00:00:00Z,-57.875,62.125,0.029999999329447746,0.29835649828984184,289
11,2005-10-17T00:00:00Z,-57.875,62.125,-0.5299999713897705,0.18653226432491846,290
11,2005-10-18T00:00:00Z,-57.875,62.125,-0.7599999904632568,0.13744161650246917,291
11,2005-10-19T00:00:00Z,-57.875,62.125,-0.8899999856948853,0.1089057225667192,292
11,2005-10-20T00:00:00Z,-57.875,62.125,-0.9599999785423279,0.09330774322577756,293
11,2005-10-21T00:00:00Z,-57.875,62.125,-1.159999966621399,0.047857844804367465,294
11,2005-10-22T00:00:00Z,-57.875,62.125,-1.159999966621399,0.047857844804367465,295
11,2005-10-23T00:00:00Z,-57.875,62.125,-1.309999942779541,0.012923438565461994,296
11,2005-10-24T00:00:00Z,-57.875,62.125,-1.5299999713897705,-0.039600492538943675,297
11,2005-10-25T00:00:00Z,-57.875,62.125,-0.9199999570846558,0.10224069656323662,298
11,2005-10-26T00:00:00Z,-57.875,62.125,-0.7199999690055847,0.146108014424121,299
11,2005-10-27T00:00:00Z,-57.875,62.125,-0.6800000071525574,0.15472041339373785,300
11,2005-10-28T00:00:00Z,-57.875,62.125,-0.9399999976158142,0.09778080715748148,301
11,2005-10-29T00:00:00Z,-57.875,62.125,-0.8100000023841858,0.1265330482029744,302
11,2005-10-30T00:00:00Z,-57.875,62.125,-0.5899999737739563,0.17389977683586888,303
11,2005-10-31T00:00:00Z,-57.875,62.125,-0.26999998092651367,0.2398313685026221,304
