replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
778,1237,0.25508801837215983,0.12385866006206661,34.53447074639922,14.101356736864266,2163.6888629634827,TRUE,1.4901161193847656e-8,-516.5413363004344,1043.0826726008688,1053.2979289400416,248122123.2727471,53
779,1238,0.2588115240879788,0.12473963512947568,34.43346390677776,14.17955901451593,1871.1290853488445,TRUE,1.4901161193847656e-8,-508.2608018417043,1026.5216036834086,1036.7368600225814,185559574.8640354,53
780,1094,0.23909540326755013,0.12840314707483755,36.572300633439,13.097374460190032,1950.6046579063138,TRUE,1.4901161193847656e-8,-510.63185181041956,1031.2637036208391,1041.478959960012,201657502.16662782,53
781,301,0.22507071475546828,0.13260965607077957,37.65677688264326,12.58087356164684,2449.5588634663914,TRUE,1.4901161193847656e-8,-523.6146589967482,1057.2293179934964,1067.4445743326692,318017947.1560982,53
782,804,0.2524490703587302,0.12452502996856384,33.83636717353879,14.469766166925798,2567.4823625952577,TRUE,1.4901161193847656e-8,-526.2946759163374,1062.5893518326748,1072.8046081718476,349374181.1585995,53
783,879,0.27721567577544987,0.12042045716241047,33.094439688007824,14.831616482104856,2027.9874025230786,TRUE,1.4901161193847656e-8,-512.8494065119517,1035.6988130239033,1045.9140693630761,217974843.95399204,53
784,1236,0.22320236625450235,0.13221713474430027,35.509798876811914,13.676233946925624,2277.458854840149,TRUE,1.4901161193847656e-8,-519.4623418888427,1048.9246837776855,1059.1399401168583,274901398.28095955,53
785,374,0.24117671562671156,0.1266279804844,34.2785922134379,14.253887660275515,2110.674216445929,TRUE,1.4901161193847656e-8,-515.1273292251853,1040.2546584503707,1050.4699147895435,236112119.3423907,53
786,1241,0.2577383852285772,0.12411646691118434,33.89567160671101,14.443682552020372,2269.5773301269314,TRUE,1.4901161193847656e-8,-519.2647418081347,1048.5294836162693,1058.7447399554421,273002006.6435828,53
787,1305,0.2335416317173988,0.13158907652706042,36.79675706208267,13.026316167964753,2268.394348790033,TRUE,1.4901161193847656e-8,-519.2350237126939,1048.4700474253877,1058.6853037645606,272717484.8459955,53
788,393,0.22798218597011197,0.1319816532099725,37.0427061149392,12.892985975402073,2155.2428330780394,TRUE,1.4901161193847656e-8,-516.3183995415055,1042.636799083011,1052.8520554221839,246188798.48531538,53
789,1236,0.22837328646348826,0.13070106527199826,36.573201477802286,13.112701861622371,2257.771981224271,TRUE,1.4901161193847656e-8,-518.9674789435776,1047.9349578871552,1058.150214226328,270169318.9176726,53
790,1194,0.24754429665986294,0.12703467277119923,35.17533532702231,13.813023931693108,2448.4395000816503,TRUE,1.4901161193847656e-8,-523.5886060219184,1057.1772120438368,1067.3924683830096,317727367.2346843,53
